,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_7,killsplayer_8,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_4,baron_team100,deathsplayer_10,killsplayer_6,killsplayer_9,riftherald_team200,dragon_team200,killsplayer_0,baron_team200,inhibs_lost_team100,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200,time
15,1.0,8.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,1434.0,338.0,582.0,30.0,558.0,731.0,1294.0,302.0,330.0,558.0,1.0,2.0,5.0,1.0,3.0,1.0,0.0,3.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,84.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,5.0,3.0,11.0,7.0,9.0,9.0,9.0,7.0,10.0,10.0,10.0,10.0,2161.0,1075.0,0.0,2480.0,4234.0,6126.0,1915.0,750.0,630.0,5831.0,122.0,18.0,8.0,88.0,107.0,5.0,96.0,2.0,101.0,115.0,2320.0,682.0,3758.0,704.0,750.0,361.0,2570.0,5702.0,6149.0,298.0,1.0,1.0,115484.0,29961.0,200862.0,23387.0,176198.0,103564.0,79710.0,111223.0,41150.0,93037.0,900266.0,4803.0,1758.0,5364.0,3498.0,4985.0,6661.0,5004.0,6756.0,7088.0,6130.0,6124.0,3488.0,5432.0,4430.0,5403.0,4131.0,4854.0,6402.0,5335.0,5618.0,8.0,1.0,321.0,0.0,1606.0,314.0,0.0,174.0,518.0,304.0,308.0,0.0,1.0,25.0,5.0,5.0,6.0,25.0,86.0,3.0,13.0,6.0,200.0,7522.0,3845.0,5491.0,6052.0,5087.0,3495.0,7046.0,6476.0,6853.0,6749.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,12,6,30,30,100,96,6,12,45,47,15001,10201,330,332,7893,15401,619495,355081,25311,26736,25520,25697,2415,1130,42,133,6,18,27647,30969,15
16,0.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,474.0,536.0,1478.0,837.0,104.0,1663.0,1003.0,1588.0,613.0,524.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,3.0,5.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,80.0,0.0,0.0,0.0,0.0,74.0,0.0,4.0,1.0,1.0,3.0,0.0,1.0,7.0,2.0,2.0,10.0,7.0,9.0,10.0,8.0,10.0,10.0,10.0,11.0,8.0,1619.0,1155.0,1240.0,4325.0,1253.0,1973.0,919.0,4059.0,246.0,0.0,100.0,18.0,8.0,104.0,25.0,123.0,108.0,19.0,115.0,107.0,4388.0,510.0,1414.0,799.0,1227.0,5118.0,3492.0,197.0,4154.0,5078.0,2.0,0.0,79762.0,66034.0,436801.0,269560.0,35079.0,14866.0,59711.0,376076.0,59359.0,10337.0,900268.0,6074.0,2136.0,3116.0,5124.0,2944.0,7318.0,4820.0,4662.0,4685.0,5078.0,5074.0,3761.0,5703.0,4202.0,4504.0,7683.0,4853.0,5063.0,5493.0,6374.0,5.0,9.0,66.0,470.0,461.0,0.0,464.0,226.0,408.0,405.0,284.0,0.0,11.0,42.0,6.0,11.0,30.0,15.0,10.0,2.0,22.0,15.0,100.0,6421.0,3803.0,5405.0,6761.0,4810.0,6182.0,6691.0,6421.0,7900.0,4608.0,10.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,9,12,30,30,84,78,12,9,47,46,10410,6379,360,367,12946,13431,836068,571517,24576,21381,27166,25544,1217,1567,73,91,16,10,29579,29423,15
17,3.0,6.0,6.0,6.0,12.0,1.0,12.0,7.0,5.0,294.0,496.0,296.0,1123.0,897.0,117.0,435.0,1522.0,658.0,1593.0,5.0,5.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,11.0,0.0,0.0,4.0,80.0,0.0,0.0,2.0,1.0,4.0,2.0,7.0,3.0,1.0,2.0,9.0,8.0,9.0,11.0,9.0,8.0,11.0,10.0,10.0,8.0,9363.0,1551.0,5221.0,435.0,289.0,2171.0,462.0,0.0,5293.0,823.0,79.0,24.0,13.0,132.0,96.0,20.0,103.0,23.0,107.0,77.0,688.0,1182.0,1228.0,5974.0,7861.0,799.0,8516.0,7067.0,1111.0,3799.0,0.0,1.0,90579.0,98369.0,329035.0,85860.0,52157.0,87545.0,197891.0,119923.0,282798.0,0.0,900240.0,10051.0,2958.0,6765.0,6656.0,9327.0,3365.0,11267.0,7435.0,6404.0,4622.0,4619.0,3991.0,6706.0,6163.0,7647.0,5617.0,9455.0,5647.0,5718.0,6023.0,7.0,3.0,0.0,224.0,316.0,246.0,1177.0,394.0,2288.0,367.0,0.0,0.0,7.0,21.0,3.0,10.0,6.0,26.0,6.0,9.0,9.0,14.0,200.0,5849.0,4227.0,5859.0,7668.0,5148.0,4329.0,7666.0,6284.0,6482.0,4634.0,8.0,0.0,6.0,12.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,20,18,30,30,86,88,18,20,46,47,17479,8129,340,334,16550,21675,645176,698981,36164,32686,30752,30834,2133,2879,52,59,35,31,28853,29293,15
18,4.0,5.0,3.0,5.0,5.0,9.0,10.0,2.0,0.0,460.0,92.0,513.0,527.0,282.0,859.0,1020.0,826.0,535.0,181.0,2.0,4.0,3.0,8.0,1.0,0.0,5.0,2.0,5.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1.0,4.0,73.0,1.0,0.0,2.0,0.0,8.0,3.0,2.0,0.0,1.0,9.0,8.0,6.0,9.0,9.0,8.0,8.0,10.0,10.0,10.0,8.0,1195.0,2214.0,700.0,898.0,586.0,2162.0,0.0,959.0,5751.0,0.0,105.0,12.0,9.0,82.0,50.0,24.0,91.0,15.0,114.0,104.0,3587.0,196.0,7945.0,6496.0,3834.0,264.0,8848.0,3428.0,1811.0,3400.0,0.0,0.0,0.0,29926.0,143093.0,106452.0,91785.0,33829.0,84023.0,264060.0,196952.0,11958.0,900270.0,4824.0,2830.0,9145.0,8218.0,5665.0,2680.0,8848.0,4544.0,7819.0,4183.0,5560.0,3177.0,6763.0,6202.0,4307.0,3434.0,7320.0,6146.0,8055.0,5566.0,9.0,4.0,40.0,420.0,499.0,823.0,1244.0,254.0,0.0,156.0,256.0,783.0,11.0,47.0,14.0,14.0,13.0,39.0,14.0,13.0,13.0,12.0,200.0,4535.0,2932.0,5679.0,5765.0,4368.0,4201.0,6744.0,6351.0,7004.0,4995.0,0.0,2.0,4.0,5.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,18,16,30,30,71,78,15,18,42,44,5541,8924,270,336,22126,17683,375159,586919,30532,28224,26266,30264,2860,1615,91,99,17,26,24548,28026,15
19,2.0,2.0,5.0,6.0,7.0,2.0,2.0,1.0,3.0,561.0,587.0,469.0,65.0,404.0,629.0,327.0,-177.0,535.0,432.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103.0,0.0,8.0,0.0,0.0,93.0,4.0,0.0,3.0,3.0,1.0,1.0,6.0,1.0,3.0,1.0,11.0,7.0,10.0,10.0,11.0,7.0,10.0,10.0,11.0,9.0,6512.0,2492.0,21.0,280.0,152.0,2267.0,4749.0,448.0,551.0,1859.0,121.0,11.0,5.0,91.0,140.0,3.0,98.0,10.0,124.0,100.0,1431.0,1063.0,2966.0,6479.0,8623.0,813.0,600.0,3763.0,2622.0,3842.0,2.0,0.0,91576.0,149137.0,126457.0,15098.0,37934.0,68443.0,22765.0,432431.0,60792.0,759.0,900244.0,7943.0,3991.0,3036.0,7029.0,9232.0,3081.0,5349.0,4395.0,3323.0,5702.0,7276.0,3847.0,5769.0,4940.0,8504.0,4229.0,4402.0,5798.0,5665.0,4957.0,2.0,9.0,0.0,436.0,48.0,270.0,456.0,0.0,0.0,183.0,150.0,0.0,10.0,17.0,13.0,13.0,7.0,29.0,4.0,4.0,8.0,5.0,100.0,7337.0,3337.0,6331.0,6172.0,7380.0,3962.0,6957.0,6213.0,7439.0,5075.0,2.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8,12,30,20,111,97,12,8,49,47,9232,10099,360,343,20312,11890,339508,665884,30321,22760,30718,24669,774,769,72,38,22,10,31182,29021,15
20,1.0,8.0,3.0,1.0,2.0,5.0,3.0,3.0,3.0,448.0,682.0,779.0,818.0,569.0,572.0,1093.0,1733.0,540.0,680.0,3.0,5.0,1.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,8.0,4.0,0.0,0.0,88.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,7.0,2.0,10.0,7.0,8.0,10.0,8.0,8.0,10.0,10.0,11.0,9.0,865.0,2356.0,3390.0,386.0,770.0,4386.0,5037.0,2323.0,1023.0,5273.0,107.0,0.0,7.0,95.0,109.0,4.0,93.0,1.0,129.0,109.0,7288.0,1022.0,178.0,2150.0,5312.0,912.0,917.0,4586.0,3963.0,800.0,1.0,0.0,176204.0,64137.0,154966.0,55894.0,826.0,22979.0,200573.0,501336.0,71957.0,209628.0,900284.0,8154.0,3969.0,3736.0,2536.0,6082.0,5563.0,5954.0,7711.0,5536.0,6357.0,5773.0,3982.0,4044.0,4518.0,5819.0,4672.0,4968.0,6823.0,5920.0,5980.0,10.0,1.0,0.0,590.0,167.0,0.0,0.0,265.0,0.0,802.0,549.0,283.0,8.0,22.0,1.0,10.0,1.0,22.0,4.0,2.0,8.0,7.0,200.0,6301.0,3894.0,4507.0,6952.0,4695.0,4089.0,7003.0,6792.0,7823.0,5696.0,3.0,0.0,3.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,6.0,15,6,30,30,71,91,6,15,44,47,9797,16012,322,332,15840,11288,410869,1047631,26071,29527,24826,27673,432,2224,42,43,10,22,26544,31208,15
21,0.0,9.0,2.0,0.0,1.0,1.0,5.0,0.0,3.0,849.0,706.0,49.0,734.0,1861.0,318.0,296.0,904.0,739.0,631.0,3.0,1.0,5.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,76.0,0.0,4.0,0.0,0.0,76.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,5.0,1.0,10.0,9.0,9.0,9.0,11.0,8.0,10.0,9.0,11.0,9.0,1104.0,2916.0,1497.0,639.0,553.0,3039.0,999.0,843.0,4891.0,245.0,88.0,4.0,17.0,119.0,126.0,7.0,95.0,13.0,131.0,121.0,1052.0,399.0,261.0,6123.0,4826.0,832.0,5539.0,5454.0,753.0,5343.0,1.0,1.0,21535.0,80726.0,265381.0,0.0,72600.0,70816.0,63476.0,115738.0,41813.0,92087.0,900302.0,3306.0,3591.0,2100.0,6763.0,5705.0,4282.0,7098.0,7031.0,5644.0,6136.0,5174.0,4206.0,4549.0,5784.0,6116.0,3693.0,5846.0,6019.0,5349.0,6181.0,10.0,5.0,1149.0,276.0,341.0,0.0,326.0,410.0,558.0,733.0,0.0,546.0,13.0,34.0,6.0,8.0,12.0,34.0,11.0,1.0,8.0,9.0,200.0,7083.0,5292.0,6056.0,5266.0,8339.0,5030.0,6970.0,5936.0,7437.0,5401.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,1.0,2.0,10.0,13,7,30,30,88,76,7,13,47,48,6832,9894,357,364,13094,17488,430332,393840,22156,29500,25316,27601,2226,2113,73,63,3,18,31774,31036,15
22,2.0,10.0,1.0,3.0,2.0,0.0,8.0,3.0,5.0,374.0,1112.0,190.0,719.0,118.0,769.0,435.0,210.0,481.0,1641.0,3.0,2.0,1.0,6.0,6.0,2.0,3.0,4.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,83.0,6.0,0.0,6.0,3.0,5.0,0.0,0.0,0.0,4.0,1.0,11.0,7.0,9.0,10.0,7.0,7.0,9.0,9.0,10.0,9.0,8421.0,0.0,451.0,411.0,0.0,434.0,633.0,5401.0,1357.0,853.0,101.0,23.0,8.0,122.0,7.0,90.0,84.0,18.0,101.0,98.0,93.0,4204.0,5027.0,3663.0,4230.0,4406.0,5188.0,574.0,5425.0,6854.0,1.0,0.0,176758.0,45428.0,88542.0,34821.0,81537.0,87976.0,9412.0,194871.0,78521.0,46621.0,900277.0,8515.0,4750.0,5787.0,5539.0,4230.0,4841.0,5822.0,6532.0,7477.0,7707.0,6434.0,5337.0,6105.0,4994.0,4268.0,4269.0,4085.0,6025.0,5076.0,7916.0,9.0,3.0,0.0,546.0,308.0,1463.0,0.0,0.0,0.0,555.0,694.0,0.0,10.0,54.0,8.0,11.0,31.0,17.0,110.0,8.0,7.0,19.0,200.0,7740.0,4025.0,5798.0,6853.0,3627.0,3865.0,6078.0,5964.0,6840.0,6063.0,4.0,0.0,2.0,1.0,9.0,1.0,4.0,1.0,1.0,1.0,0.0,18,12,30,30,72,89,11,18,44,44,9717,8244,328,324,17419,22245,469634,374853,28912,32288,26070,28439,1771,1795,77,198,12,26,27883,28970,15
23,1.0,3.0,5.0,2.0,7.0,1.0,4.0,2.0,2.0,1622.0,1071.0,985.0,1383.0,2267.0,942.0,530.0,139.0,833.0,367.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,80.0,0.0,4.0,4.0,1.0,2.0,1.0,6.0,1.0,3.0,4.0,11.0,7.0,10.0,10.0,10.0,8.0,10.0,10.0,11.0,8.0,568.0,1991.0,4403.0,70.0,220.0,1423.0,0.0,3901.0,7379.0,49.0,114.0,22.0,17.0,124.0,136.0,27.0,104.0,11.0,126.0,95.0,4872.0,0.0,1144.0,1481.0,7773.0,899.0,5303.0,536.0,1348.0,2439.0,1.0,0.0,92741.0,29626.0,215442.0,55294.0,95874.0,42475.0,55159.0,255152.0,232777.0,9479.0,900277.0,7139.0,2365.0,6743.0,2248.0,7994.0,2594.0,5733.0,4981.0,8967.0,2489.0,6202.0,3481.0,5920.0,5278.0,7842.0,4212.0,4980.0,5879.0,6343.0,4417.0,0.0,10.0,1698.0,374.0,1195.0,696.0,0.0,272.0,430.0,543.0,239.0,0.0,6.0,20.0,1.0,9.0,8.0,20.0,7.0,1.0,10.0,7.0,100.0,7764.0,3959.0,6941.0,6745.0,6134.0,4904.0,6445.0,6618.0,7524.0,4811.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,14,30,30,95,84,14,9,49,46,6684,13320,418,358,16169,9626,501826,582193,26718,24535,29454,25100,3861,1586,44,45,15,12,32488,29357,15
24,3.0,2.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,305.0,904.0,770.0,477.0,1195.0,777.0,241.0,1018.0,1220.0,997.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,4.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,0.0,8.0,0.0,0.0,81.0,4.0,0.0,4.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,11.0,9.0,10.0,10.0,9.0,7.0,9.0,10.0,10.0,8.0,961.0,944.0,2795.0,739.0,388.0,573.0,164.0,713.0,6074.0,1023.0,119.0,23.0,12.0,99.0,134.0,23.0,88.0,20.0,110.0,99.0,9124.0,681.0,252.0,4264.0,1744.0,443.0,2176.0,3131.0,527.0,220.0,1.0,0.0,78799.0,71570.0,218923.0,17273.0,15528.0,11197.0,82342.0,360007.0,126459.0,66322.0,900245.0,10086.0,1856.0,4305.0,5003.0,2132.0,1189.0,2901.0,4046.0,7087.0,1243.0,7705.0,3589.0,5110.0,5377.0,5795.0,3937.0,4141.0,5638.0,5350.0,4412.0,1.0,7.0,0.0,230.0,1257.0,0.0,0.0,172.0,560.0,202.0,486.0,0.0,17.0,20.0,5.0,6.0,5.0,37.0,9.0,10.0,7.0,7.0,100.0,7918.0,5064.0,6442.0,6281.0,5890.0,3906.0,5551.0,7203.0,6689.0,4608.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,7,10,30,30,98,85,10,7,47,46,5456,8918,387,340,15827,6735,341720,706700,22715,17133,27924,23130,1429,1478,70,53,9,5,30437,29115,15
25,4.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,38.0,439.0,1068.0,719.0,946.0,656.0,47.0,1096.0,591.0,1208.0,3.0,2.0,0.0,1.0,3.0,4.0,3.0,3.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,4.0,0.0,0.0,4.0,76.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,1.0,3.0,3.0,11.0,7.0,10.0,10.0,9.0,8.0,10.0,9.0,10.0,9.0,2809.0,1660.0,3572.0,546.0,20.0,2218.0,501.0,566.0,4031.0,501.0,93.0,22.0,12.0,110.0,138.0,14.0,97.0,19.0,108.0,127.0,6594.0,389.0,1119.0,3907.0,3862.0,1121.0,2322.0,3957.0,1298.0,3010.0,1.0,0.0,82993.0,31938.0,398396.0,58699.0,3470.0,22165.0,72964.0,318697.0,80158.0,0.0,900256.0,9403.0,2291.0,4995.0,4807.0,3883.0,3570.0,4679.0,4913.0,5708.0,3512.0,5463.0,3289.0,6018.0,5864.0,4971.0,3696.0,5097.0,5797.0,5436.0,5708.0,1.0,7.0,0.0,242.0,304.0,354.0,0.0,230.0,1855.0,389.0,378.0,0.0,8.0,33.0,4.0,6.0,9.0,17.0,7.0,8.0,7.0,7.0,100.0,7470.0,3844.0,6841.0,7285.0,5653.0,4436.0,6963.0,5824.0,6520.0,5607.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9,10,30,30,84,80,10,9,48,45,9165,7259,367,373,16603,10976,565723,503757,26658,21103,26012,25327,888,2864,44,62,11,7,31685,28758,15
26,0.0,4.0,3.0,2.0,7.0,0.0,5.0,6.0,3.0,677.0,246.0,261.0,442.0,809.0,68.0,600.0,542.0,309.0,1146.0,4.0,6.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,4.0,0.0,0.0,104.0,0.0,4.0,1.0,2.0,5.0,4.0,1.0,1.0,5.0,4.0,10.0,8.0,9.0,11.0,9.0,9.0,11.0,11.0,10.0,9.0,408.0,3039.0,0.0,6074.0,364.0,2621.0,0.0,691.0,7609.0,1282.0,83.0,23.0,6.0,132.0,108.0,3.0,111.0,9.0,68.0,113.0,3705.0,936.0,5771.0,2046.0,5790.0,1437.0,6930.0,5165.0,202.0,4405.0,0.0,1.0,82036.0,137511.0,112396.0,174118.0,48370.0,78871.0,54423.0,201268.0,58560.0,4611.0,900207.0,6018.0,4463.0,6202.0,8120.0,6154.0,4492.0,7278.0,6478.0,7811.0,5688.0,4502.0,4471.0,5801.0,6867.0,5069.0,4828.0,5600.0,7825.0,5379.0,6289.0,7.0,4.0,1904.0,486.0,431.0,0.0,0.0,434.0,348.0,621.0,0.0,0.0,12.0,24.0,1.0,9.0,12.0,107.0,7.0,3.0,13.0,10.0,200.0,6569.0,4928.0,5295.0,7998.0,5229.0,5352.0,7647.0,7651.0,6138.0,5614.0,2.0,0.0,4.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,68.0,19,12,30,30,72,108,12,19,48,49,9467,12621,332,324,18749,17638,495791,456373,30986,31718,27067,29564,2769,1455,141,57,14,18,30443,31978,15
27,0.0,12.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,41.0,612.0,419.0,375.0,83.0,1447.0,815.0,1530.0,572.0,1392.0,4.0,3.0,2.0,6.0,4.0,2.0,3.0,2.0,1.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,67.0,2.0,0.0,2.0,0.0,6.0,0.0,2.0,2.0,5.0,3.0,10.0,7.0,10.0,10.0,8.0,8.0,11.0,9.0,10.0,10.0,6173.0,1424.0,5143.0,405.0,158.0,3798.0,5253.0,3101.0,4498.0,922.0,80.0,4.0,11.0,111.0,87.0,2.0,104.0,19.0,109.0,120.0,875.0,887.0,1984.0,1286.0,6452.0,669.0,5457.0,970.0,1038.0,6225.0,0.0,1.0,231881.0,28581.0,30340.0,44939.0,24117.0,33031.0,178041.0,247170.0,231972.0,79543.0,900311.0,7049.0,2433.0,7206.0,1893.0,6610.0,4793.0,11306.0,6221.0,5578.0,7148.0,5236.0,4312.0,7194.0,5370.0,4933.0,4422.0,6165.0,6405.0,6137.0,7317.0,3.0,1.0,0.0,121.0,78.0,200.0,0.0,326.0,595.0,2149.0,42.0,0.0,8.0,24.0,2.0,10.0,8.0,18.0,141.0,4.0,12.0,5.0,200.0,6896.0,3805.0,6636.0,7102.0,4069.0,4224.0,8028.0,5989.0,6627.0,6580.0,4.0,0.0,4.0,5.0,6.0,1.0,2.0,0.0,1.0,0.0,1.0,19,12,30,30,78,69,12,19,46,47,15677,15198,291,356,11266,14577,364308,765307,27551,32686,27155,30336,604,2907,46,186,16,26,28927,31029,15
