,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_8,deathsplayer_9,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_10,killsplayer_2,killsplayer_4,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team200,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_1,baron_team100,deathsplayer_7,dragon_team100,inhibs_lost_team200,killsplayer_3,killsplayer_5,killsplayer_0,killsplayer_1,riftherald_team300,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
415,9.0,5.0,3.0,4.0,6.0,2.0,1.0,4.0,4.0,0.0,2600.0,254.0,679.0,840.0,686.0,128.0,323.0,252.0,491.0,7.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,4.0,0.0,0.0,5.0,103.0,12.0,2.0,0.0,3.0,1.0,3.0,5.0,2.0,3.0,12.0,9.0,12.0,12.0,10.0,9.0,12.0,11.0,12.0,11.0,7874.0,1703.0,241.0,6941.0,0.0,3544.0,0.0,1147.0,7053.0,253.0,145.0,30.0,20.0,136.0,163.0,29.0,131.0,29.0,132.0,146.0,5406.0,469.0,6662.0,1250.0,4917.0,1086.0,8917.0,3674.0,1970.0,10939.0,0.0,2.0,198021.0,18637.0,298059.0,138829.0,13914.0,40283.0,80508.0,241414.0,43804.0,75371.0,1200372.0,13567.0,2617.0,7973.0,8427.0,4917.0,5126.0,8983.0,5449.0,9024.0,11193.0,8025.0,5179.0,8029.0,7450.0,6876.0,5303.0,7698.0,8652.0,7011.0,7742.0,3.0,8.0,286.0,444.0,1069.0,236.0,0.0,496.0,66.0,626.0,0.0,0.0,26.0,33.0,4.0,4.0,7.0,25.0,4.0,6.0,6.0,8.0,100.0,9377.0,6051.0,9937.0,8853.0,7079.0,6089.0,9030.0,8315.0,9387.0,7559.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,13,12,30,30,140,122,12,13,55,55,18600,10156,493,468,19321,25969,689106,459734,40010,37266,35683,36282,2087,1136,66,57,21,20,41335,40342
416,3.0,3.0,2.0,1.0,10.0,2.0,6.0,2.0,2.0,0.0,144.0,177.0,180.0,836.0,946.0,350.0,1.0,1610.0,715.0,1488.0,7.0,5.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,124.0,5.0,4.0,0.0,4.0,110.0,0.0,4.0,0.0,5.0,9.0,9.0,5.0,2.0,1.0,11.0,9.0,12.0,12.0,11.0,11.0,13.0,12.0,13.0,10.0,2263.0,2278.0,866.0,996.0,2374.0,3083.0,11608.0,5934.0,595.0,1307.0,112.0,6.0,17.0,145.0,159.0,6.0,133.0,29.0,155.0,142.0,8611.0,555.0,6399.0,5430.0,12882.0,944.0,3355.0,1353.0,7361.0,4151.0,1.0,1.0,88378.0,165598.0,506832.0,242377.0,197474.0,259044.0,410689.0,306874.0,89973.0,0.0,1200308.0,10874.0,3239.0,7886.0,6988.0,17343.0,4027.0,15195.0,7596.0,8361.0,5552.0,6189.0,4602.0,8330.0,7186.0,9986.0,5575.0,10901.0,9409.0,6840.0,6488.0,5.0,7.0,0.0,406.0,620.0,562.0,2086.0,0.0,232.0,308.0,404.0,93.0,13.0,20.0,1.0,12.0,7.0,25.0,41.0,7.0,6.0,7.0,100.0,7665.0,5498.0,9559.0,9710.0,8256.0,7711.0,11066.0,9831.0,9978.0,6991.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,17,16,30,30,133,118,16,17,57,57,9582,21722,439,465,34266,16775,1294105,973134,47118,39943,37266,38240,3268,1443,58,81,20,15,42901,43364
417,4.0,8.0,2.0,7.0,9.0,3.0,4.0,1.0,5.0,0.0,932.0,542.0,1325.0,562.0,853.0,220.0,960.0,790.0,1195.0,769.0,9.0,5.0,3.0,7.0,4.0,1.0,7.0,4.0,3.0,4.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,132.0,0.0,4.0,0.0,0.0,108.0,4.0,0.0,3.0,3.0,5.0,8.0,0.0,13.0,0.0,11.0,10.0,12.0,11.0,12.0,11.0,12.0,11.0,13.0,11.0,1754.0,4804.0,0.0,706.0,0.0,3185.0,2028.0,1664.0,1321.0,1311.0,111.0,16.0,18.0,90.0,147.0,29.0,132.0,3.0,129.0,143.0,5262.0,690.0,8672.0,4849.0,7899.0,2127.0,14652.0,1195.0,19207.0,2639.0,1.0,0.0,120779.0,39269.0,342420.0,22755.0,55585.0,81881.0,191930.0,274886.0,55419.0,0.0,1200366.0,7016.0,5816.0,9618.0,6107.0,9412.0,6041.0,19239.0,3356.0,21073.0,3951.0,6207.0,5902.0,8625.0,7242.0,9113.0,6620.0,11010.0,6090.0,10489.0,7034.0,11.0,7.0,0.0,322.0,946.0,551.0,1512.0,728.0,2558.0,497.0,544.0,0.0,10.0,20.0,10.0,18.0,9.0,36.0,9.0,6.0,3.0,10.0,200.0,8485.0,6771.0,9858.0,7815.0,8693.0,7913.0,9784.0,7692.0,10294.0,7533.0,3.0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,2.0,0.0,0.0,24,20,30,30,140,112,20,24,57,57,5645,11128,395,423,28809,38383,623420,561504,38194,53435,37807,40525,3737,3921,83,48,29,17,42764,42074
418,5.0,2.0,2.0,1.0,4.0,5.0,3.0,2.0,2.0,0.0,775.0,230.0,639.0,777.0,109.0,348.0,1231.0,1292.0,575.0,86.0,6.0,0.0,3.0,2.0,4.0,4.0,2.0,3.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.17.394.4489,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,28.0,150.0,20.0,12.0,2.0,4.0,0.0,4.0,10.0,2.0,1.0,11.0,10.0,10.0,13.0,10.0,8.0,14.0,13.0,13.0,11.0,9067.0,5991.0,410.0,7460.0,1254.0,2293.0,0.0,6643.0,0.0,0.0,106.0,22.0,16.0,193.0,121.0,21.0,163.0,21.0,174.0,147.0,2990.0,287.0,6367.0,1601.0,3928.0,437.0,8843.0,1174.0,5276.0,3465.0,0.0,2.0,33755.0,87823.0,139750.0,190533.0,0.0,48948.0,29330.0,372978.0,59193.0,23980.0,1200316.0,12058.0,7162.0,7150.0,9061.0,5182.0,2731.0,8843.0,8558.0,6271.0,3465.0,5745.0,6130.0,6904.0,7102.0,5349.0,3858.0,10705.0,10542.0,9308.0,8236.0,6.0,0.0,0.0,883.0,372.0,0.0,0.0,0.0,0.0,740.0,995.0,0.0,3.0,15.0,3.0,9.0,5.0,20.0,7.0,5.0,7.0,5.0,200.0,7834.0,6247.0,7235.0,9984.0,7164.0,4621.0,11908.0,11345.0,10030.0,7718.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19,6,30,30,79,210,6,19,52,61,20484,12634,457,527,15323,19045,412986,573304,36182,34299,28958,44921,372,2618,40,39,10,17,36838,47248
419,1.0,6.0,4.0,5.0,6.0,3.0,3.0,1.0,0.0,0.0,326.0,974.0,77.0,1859.0,1924.0,738.0,1453.0,294.0,1551.0,63.0,7.0,6.0,2.0,3.0,1.0,1.0,4.0,6.0,5.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,88.0,8.0,5.0,0.0,5.0,118.0,4.0,8.0,0.0,4.0,9.0,6.0,3.0,3.0,2.0,11.0,8.0,12.0,13.0,11.0,10.0,13.0,11.0,13.0,11.0,2299.0,0.0,12580.0,2656.0,1907.0,2811.0,2404.0,6182.0,1267.0,387.0,78.0,29.0,10.0,135.0,134.0,32.0,167.0,11.0,148.0,124.0,5994.0,1863.0,80.0,9283.0,10278.0,1327.0,10071.0,173.0,7590.0,2851.0,2.0,0.0,60681.0,42685.0,176251.0,91204.0,124177.0,50031.0,221547.0,644236.0,453189.0,77235.0,1200452.0,8781.0,2329.0,12943.0,12269.0,12295.0,4620.0,13589.0,7094.0,8857.0,3239.0,5821.0,4284.0,7552.0,7419.0,9614.0,6188.0,10836.0,7394.0,8386.0,7463.0,8.0,7.0,488.0,466.0,282.0,330.0,110.0,482.0,1113.0,739.0,0.0,0.0,9.0,23.0,3.0,9.0,66.0,37.0,7.0,2.0,2.0,9.0,100.0,7682.0,4584.0,9066.0,10628.0,8405.0,6493.0,10575.0,8528.0,10709.0,7353.0,1.0,1.0,3.0,3.0,1.0,3.0,5.0,0.0,3.0,0.0,0.0,14,24,30,30,109,135,24,14,57,56,22253,10240,389,479,26962,22548,502344,1438892,50908,35108,36594,38363,1692,2318,124,43,22,8,42274,41749
420,3.0,5.0,3.0,8.0,17.0,2.0,0.0,4.0,0.0,0.0,2003.0,420.0,3166.0,443.0,706.0,1240.0,867.0,91.0,502.0,51.0,2.0,5.0,1.0,3.0,2.0,0.0,5.0,4.0,4.0,3.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,110.0,2.0,12.0,0.0,8.0,103.0,0.0,0.0,1.0,14.0,2.0,2.0,4.0,1.0,0.0,13.0,9.0,13.0,13.0,11.0,11.0,13.0,11.0,11.0,10.0,683.0,4700.0,1182.0,8973.0,206.0,1722.0,1437.0,1177.0,6796.0,934.0,148.0,15.0,17.0,162.0,170.0,10.0,151.0,20.0,131.0,132.0,10855.0,566.0,12781.0,1487.0,8106.0,930.0,7827.0,6192.0,1318.0,8047.0,1.0,1.0,188094.0,153794.0,244322.0,295698.0,33193.0,9291.0,225395.0,64214.0,49703.0,165427.0,1200278.0,12182.0,5601.0,14809.0,10460.0,8409.0,2652.0,10909.0,8437.0,10527.0,9137.0,9198.0,4955.0,11101.0,8393.0,9116.0,6539.0,8892.0,7216.0,6687.0,5651.0,2.0,10.0,644.0,334.0,845.0,0.0,96.0,0.0,1644.0,1067.0,2412.0,156.0,5.0,18.0,2.0,6.0,11.0,19.0,7.0,6.0,6.0,7.0,100.0,11022.0,5680.0,10404.0,10242.0,8565.0,7404.0,10696.0,7626.0,8218.0,6741.0,6.0,0.0,7.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,8,25,30,30,134,111,25,8,61,54,12766,15044,507,449,34159,23950,770598,658533,48512,44611,44347,33401,1585,5613,43,44,39,9,47637,38961
421,8.0,2.0,2.0,6.0,1.0,1.0,8.0,7.0,5.0,1.0,275.0,926.0,57.0,934.0,588.0,762.0,1733.0,1102.0,370.0,1341.0,3.0,2.0,3.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,106.0,4.0,4.0,0.0,12.0,125.0,0.0,0.0,1.0,2.0,0.0,5.0,4.0,3.0,3.0,12.0,10.0,11.0,10.0,11.0,10.0,13.0,13.0,12.0,11.0,0.0,6524.0,292.0,2961.0,3621.0,0.0,0.0,7417.0,8322.0,225.0,124.0,21.0,25.0,112.0,154.0,31.0,162.0,38.0,133.0,143.0,7717.0,722.0,4776.0,3076.0,463.0,4640.0,9169.0,495.0,128.0,7676.0,0.0,2.0,172693.0,130099.0,328334.0,309093.0,141277.0,58237.0,85727.0,280375.0,80243.0,26929.0,1200385.0,7717.0,7555.0,5620.0,6037.0,4085.0,5377.0,10179.0,8367.0,8487.0,7901.0,6025.0,5926.0,7017.0,5774.0,6838.0,7162.0,8433.0,9462.0,7670.0,7926.0,11.0,0.0,0.0,308.0,551.0,0.0,0.0,737.0,1010.0,455.0,36.0,0.0,7.0,17.0,2.0,7.0,5.0,25.0,5.0,4.0,8.0,5.0,200.0,9000.0,6370.0,8017.0,7127.0,7677.0,6126.0,10573.0,10637.0,9004.0,7970.0,1.0,0.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,7.0,16,9,30,30,122,137,9,16,54,59,6874,22488,446,497,20672,18190,1009634,603373,28836,42489,32816,39417,1288,1809,46,39,12,29,37947,44554
422,12.0,3.0,7.0,10.0,10.0,0.0,2.0,3.0,6.0,0.0,438.0,555.0,750.0,930.0,606.0,439.0,266.0,213.0,431.0,392.0,1.0,6.0,5.0,1.0,4.0,6.0,2.0,6.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,4.0,75.0,0.0,4.0,120.0,2.0,13.0,1.0,6.0,4.0,0.0,5.0,1.0,10.0,13.0,9.0,11.0,13.0,11.0,9.0,11.0,11.0,11.0,12.0,569.0,3327.0,147.0,10587.0,1211.0,2439.0,816.0,838.0,9303.0,208.0,145.0,28.0,110.0,174.0,8.0,8.0,118.0,14.0,152.0,163.0,13868.0,760.0,6932.0,752.0,7874.0,896.0,2155.0,5901.0,1018.0,15412.0,0.0,1.0,127432.0,72816.0,80580.0,367169.0,168377.0,133841.0,44067.0,191871.0,212495.0,61269.0,1200398.0,14437.0,4087.0,7079.0,11755.0,10156.0,3636.0,2971.0,7913.0,10370.0,17036.0,9012.0,6330.0,8000.0,8540.0,7121.0,5934.0,6036.0,7873.0,6741.0,12292.0,5.0,9.0,0.0,0.0,0.0,415.0,1070.0,300.0,0.0,1173.0,48.0,1414.0,19.0,58.0,16.0,5.0,9.0,44.0,11.0,5.0,12.0,6.0,100.0,10055.0,6119.0,8544.0,10908.0,7634.0,5151.0,8326.0,8574.0,8171.0,9384.0,5.0,2.0,4.0,5.0,2.0,4.0,3.0,0.0,4.0,1.0,0.0,17,21,30,30,95,139,21,17,57,54,14953,14492,445,475,30322,25246,877399,582518,47063,42377,38607,39272,1785,2635,93,92,35,23,42292,40574
423,11.0,7.0,2.0,2.0,8.0,6.0,3.0,7.0,4.0,1.0,298.0,585.0,453.0,2366.0,1768.0,1158.0,83.0,283.0,366.0,1.0,6.0,2.0,4.0,1.0,1.0,5.0,3.0,3.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,102.0,1.0,3.0,0.0,0.0,105.0,0.0,16.0,1.0,3.0,6.0,1.0,10.0,3.0,2.0,12.0,10.0,11.0,13.0,12.0,9.0,13.0,11.0,11.0,11.0,2402.0,4405.0,7554.0,7967.0,1021.0,3111.0,9488.0,0.0,4555.0,759.0,168.0,12.0,1.0,161.0,155.0,6.0,148.0,13.0,123.0,145.0,7245.0,1928.0,666.0,2605.0,9243.0,1097.0,2391.0,11399.0,304.0,7305.0,0.0,1.0,46503.0,20328.0,235498.0,447261.0,29716.0,104489.0,577690.0,208126.0,92323.0,173823.0,1200418.0,9647.0,6807.0,8584.0,11546.0,11021.0,4798.0,11879.0,12286.0,4859.0,8125.0,8163.0,5485.0,7318.0,8591.0,9013.0,5583.0,7618.0,9473.0,7406.0,7311.0,2.0,11.0,0.0,474.0,363.0,974.0,757.0,589.0,0.0,886.0,0.0,60.0,16.0,51.0,7.0,17.0,11.0,49.0,8.0,3.0,16.0,11.0,100.0,9848.0,6204.0,7847.0,10530.0,9061.0,5493.0,10001.0,7783.0,8233.0,7829.0,2.0,1.0,7.0,5.0,4.0,6.0,2.0,0.0,2.0,0.0,0.0,17,19,30,30,118,121,19,17,57,56,22055,19207,491,441,20856,23327,863467,1072290,45596,43956,38668,37293,2683,1420,100,89,21,31,42779,40050
424,6.0,6.0,2.0,11.0,12.0,2.0,4.0,4.0,6.0,1.0,183.0,521.0,576.0,651.0,97.0,1763.0,1391.0,1224.0,414.0,1106.0,5.0,8.0,3.0,8.0,1.0,3.0,5.0,5.0,5.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,17.0,0.0,130.0,8.0,0.0,0.0,4.0,90.0,4.0,0.0,3.0,7.0,5.0,6.0,8.0,3.0,0.0,14.0,10.0,13.0,12.0,11.0,10.0,12.0,12.0,12.0,10.0,3139.0,5927.0,0.0,11613.0,12710.0,4154.0,1180.0,10412.0,2553.0,7215.0,174.0,51.0,36.0,121.0,126.0,34.0,114.0,34.0,126.0,75.0,9313.0,1628.0,9419.0,172.0,1007.0,1340.0,6464.0,360.0,8743.0,994.0,2.0,0.0,48434.0,18667.0,294159.0,230664.0,139615.0,61934.0,55539.0,239690.0,61251.0,102438.0,1200403.0,12686.0,7556.0,10943.0,11786.0,13718.0,6100.0,7744.0,14000.0,12837.0,8210.0,11748.0,6521.0,10316.0,7971.0,8597.0,6173.0,7966.0,9189.0,6949.0,5691.0,3.0,10.0,234.0,0.0,1524.0,0.0,0.0,606.0,100.0,3228.0,1540.0,0.0,10.0,32.0,7.0,11.0,7.0,41.0,10.0,8.0,8.0,29.0,100.0,12162.0,7096.0,10221.0,8608.0,8398.0,6667.0,9602.0,9340.0,8819.0,7118.0,5.0,1.0,4.0,2.0,2.0,5.0,2.0,0.0,8.0,0.0,0.0,20,27,30,60,155,98,27,20,60,56,31616,27287,491,400,21251,18189,774806,477585,55233,50347,44805,36316,2364,4868,76,87,36,22,46056,41975
425,10.0,4.0,2.0,3.0,5.0,5.0,4.0,4.0,7.0,1.0,627.0,276.0,62.0,386.0,258.0,289.0,1112.0,594.0,1434.0,425.0,5.0,0.0,4.0,3.0,3.0,2.0,6.0,1.0,3.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,92.0,4.0,0.0,2.0,4.0,120.0,0.0,8.0,2.0,4.0,4.0,7.0,4.0,3.0,1.0,11.0,9.0,11.0,12.0,11.0,8.0,12.0,12.0,12.0,11.0,329.0,2514.0,0.0,6972.0,197.0,3398.0,0.0,722.0,4928.0,53.0,94.0,9.0,15.0,174.0,145.0,17.0,119.0,41.0,136.0,148.0,9756.0,708.0,6745.0,182.0,9185.0,775.0,13584.0,5199.0,897.0,5633.0,2.0,0.0,39895.0,14205.0,209462.0,140552.0,14300.0,46405.0,185989.0,145812.0,132785.0,9745.0,1200266.0,15185.0,3223.0,7033.0,7155.0,9514.0,4173.0,13937.0,6287.0,5825.0,6659.0,7357.0,5651.0,7802.0,7351.0,8873.0,5219.0,9702.0,8319.0,7659.0,7255.0,7.0,4.0,5099.0,0.0,288.0,0.0,132.0,0.0,353.0,365.0,0.0,972.0,12.0,38.0,6.0,15.0,14.0,47.0,10.0,6.0,11.0,12.0,200.0,7855.0,5757.0,8174.0,9882.0,8369.0,4964.0,8789.0,9291.0,9597.0,7803.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,17,13,30,30,102,132,13,17,53,56,10896,8217,445,453,26643,26021,450614,488536,43060,35931,36602,38586,5519,1690,94,77,16,30,39244,41237
426,9.0,6.0,4.0,0.0,6.0,2.0,8.0,4.0,6.0,0.0,553.0,599.0,405.0,282.0,415.0,481.0,1271.0,1116.0,197.0,2709.0,3.0,2.0,4.0,5.0,10.0,5.0,5.0,3.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,103.0,0.0,1.0,0.0,3.0,103.0,0.0,12.0,6.0,3.0,6.0,1.0,2.0,9.0,9.0,13.0,10.0,11.0,11.0,9.0,9.0,11.0,11.0,13.0,12.0,1252.0,5220.0,5983.0,6056.0,2417.0,3351.0,177.0,949.0,12272.0,3484.0,176.0,12.0,28.0,122.0,69.0,20.0,112.0,20.0,127.0,151.0,4898.0,824.0,168.0,907.0,7648.0,1086.0,8490.0,5169.0,274.0,14368.0,1.0,1.0,146069.0,102473.0,386744.0,201840.0,13220.0,145378.0,74783.0,341702.0,126233.0,94756.0,1200340.0,7708.0,6650.0,6718.0,7694.0,10153.0,4437.0,8667.0,6310.0,13412.0,17853.0,10163.0,7674.0,7890.0,5587.0,7300.0,4856.0,6541.0,7306.0,9437.0,10609.0,4.0,8.0,1557.0,604.0,565.0,730.0,88.0,0.0,0.0,192.0,864.0,0.0,9.0,21.0,1.0,9.0,7.0,25.0,13.0,10.0,6.0,12.0,100.0,10340.0,7263.0,8283.0,7414.0,5779.0,5809.0,8277.0,8514.0,10646.0,9237.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,10.0,27,13,30,30,108,118,13,27,53,57,19059,22102,415,422,14707,29125,893251,739947,36710,52892,35796,41567,2940,1660,51,62,18,29,37625,43937
427,4.0,3.0,4.0,3.0,9.0,1.0,6.0,2.0,4.0,0.0,698.0,30.0,296.0,1099.0,750.0,169.0,753.0,418.0,505.0,535.0,4.0,4.0,2.0,5.0,4.0,0.0,5.0,6.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,104.0,6.0,4.0,0.0,17.0,103.0,12.0,4.0,2.0,9.0,2.0,3.0,3.0,1.0,6.0,12.0,9.0,11.0,11.0,11.0,9.0,12.0,12.0,10.0,13.0,1410.0,1584.0,390.0,7825.0,150.0,1958.0,0.0,0.0,390.0,9866.0,136.0,34.0,26.0,100.0,159.0,10.0,130.0,24.0,105.0,180.0,8289.0,570.0,8271.0,770.0,5572.0,327.0,6330.0,8229.0,5038.0,224.0,2.0,0.0,70130.0,42009.0,298138.0,825.0,12788.0,65238.0,27258.0,144398.0,64312.0,55296.0,1200323.0,11801.0,2545.0,9532.0,9033.0,5723.0,2539.0,6330.0,9640.0,5843.0,10090.0,8998.0,5395.0,9746.0,7409.0,7485.0,4894.0,7393.0,7743.0,5700.0,10925.0,4.0,7.0,2101.0,390.0,870.0,436.0,0.0,254.0,0.0,1410.0,414.0,0.0,7.0,21.0,7.0,5.0,10.0,34.0,8.0,15.0,5.0,7.0,100.0,9386.0,5500.0,8295.0,7945.0,7810.0,5776.0,8893.0,8969.0,7212.0,10218.0,9.0,1.0,3.0,3.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,15,20,30,30,118,136,20,15,54,56,11733,11840,431,473,23229,20391,447119,333273,38628,34448,38532,37156,3661,2214,63,56,28,17,39212,40792
