,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_1,deathsplayer_6,riftherald_team200,ward_player_0,baron_team100,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
311,2.0,5.0,6.0,4.0,5.0,3.0,5.0,4.0,6.0,2.0,417.0,497.0,206.0,484.0,352.0,580.0,318.0,712.0,355.0,292.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,6.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,1.0,1.0,5.0,10.0,108.0,4.0,0.0,0.0,0.0,128.0,0.0,0.0,3.0,2.0,8.0,7.0,2.0,3.0,2.0,0.0,4.0,3.0,11.0,12.0,13.0,13.0,11.0,9.0,12.0,12.0,10.0,11.0,495.0,221.0,1090.0,11151.0,3658.0,2365.0,2367.0,4370.0,3299.0,2488.0,145.0,147.0,31.0,151.0,109.0,35.0,160.0,21.0,15.0,127.0,8487.0,5638.0,13695.0,2519.0,442.0,778.0,4765.0,845.0,835.0,5807.0,2.0,0.0,134417.0,118216.0,176250.0,76599.0,287517.0,41160.0,90960.0,387720.0,133203.0,9118.0,1200276.0,8983.0,5860.0,15134.0,15163.0,4232.0,3391.0,7346.0,5661.0,4614.0,8296.0,7642.0,7547.0,10406.0,9878.0,6202.0,5389.0,7928.0,6387.0,5755.0,7237.0,9.0,6.0,0.0,0.0,348.0,1492.0,132.0,248.0,214.0,444.0,479.0,0.0,11.0,21.0,9.0,68.0,10.0,32.0,12.0,2.0,61.0,15.0,200.0,7858.0,9473.0,10711.0,10486.0,8447.0,5479.0,9725.0,8803.0,6187.0,7647.0,5.0,3.0,0.0,0.0,0.0,0.0,11,23,30,30,117,138,23,11,57,57,18759,12745,471,470,25921,17890,715943,739217,46903,31777,39517,34854,2220,1137,130,111,25,20,42981,41835
312,9.0,4.0,7.0,7.0,11.0,0.0,4.0,5.0,4.0,0.0,357.0,402.0,318.0,470.0,284.0,127.0,741.0,821.0,117.0,420.0,1.0,5.0,3.0,3.0,8.0,2.0,3.0,4.0,7.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,126.0,12.0,5.0,0.0,0.0,102.0,0.0,0.0,6.0,2.0,7.0,4.0,4.0,3.0,2.0,3.0,4.0,6.0,13.0,9.0,12.0,12.0,10.0,9.0,11.0,11.0,12.0,11.0,176.0,3140.0,15846.0,9893.0,1516.0,3671.0,72.0,907.0,7978.0,282.0,150.0,22.0,31.0,94.0,117.0,6.0,105.0,17.0,115.0,158.0,7507.0,760.0,241.0,3785.0,7743.0,1413.0,3724.0,4842.0,1530.0,9140.0,2.0,0.0,83302.0,88423.0,155961.0,433600.0,46410.0,169300.0,96476.0,143469.0,182033.0,44398.0,1200343.0,8374.0,4256.0,16576.0,13679.0,9260.0,5084.0,4736.0,6134.0,9509.0,9988.0,9697.0,5747.0,9403.0,7160.0,7284.0,6002.0,5671.0,7066.0,7997.0,9479.0,2.0,9.0,690.0,356.0,488.0,0.0,0.0,0.0,939.0,385.0,0.0,565.0,4.0,30.0,3.0,10.0,9.0,35.0,8.0,6.0,7.0,7.0,100.0,10214.0,5794.0,9853.0,9225.0,7038.0,5620.0,7915.0,7836.0,9146.0,7507.0,3.0,5.0,0.0,0.0,1.0,0.0,17,24,30,30,155,102,24,17,56,54,31102,12379,398,417,20689,19996,888573,554799,52973,34623,39546,35960,1178,2245,61,58,32,22,41950,38198
313,4.0,4.0,6.0,6.0,14.0,0.0,2.0,1.0,2.0,0.0,676.0,293.0,765.0,573.0,975.0,1103.0,368.0,550.0,540.0,495.0,2.0,2.0,0.0,2.0,5.0,0.0,5.0,5.0,4.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,136.0,10.0,12.0,0.0,0.0,77.0,0.0,0.0,1.0,2.0,3.0,10.0,7.0,0.0,1.0,1.0,2.0,3.0,12.0,9.0,13.0,12.0,11.0,10.0,12.0,9.0,11.0,10.0,981.0,7567.0,1025.0,13964.0,1372.0,1658.0,0.0,324.0,867.0,1406.0,116.0,5.0,41.0,100.0,128.0,19.0,159.0,9.0,133.0,123.0,6475.0,502.0,6035.0,591.0,11556.0,684.0,5588.0,3842.0,6793.0,5995.0,2.0,0.0,16219.0,25535.0,287218.0,145344.0,168994.0,193205.0,153603.0,238774.0,0.0,0.0,1200387.0,7456.0,8411.0,8108.0,15228.0,13162.0,2343.0,6389.0,4182.0,7812.0,7401.0,8066.0,5468.0,8900.0,8453.0,8824.0,5973.0,7041.0,5450.0,6170.0,7128.0,1.0,4.0,0.0,342.0,1047.0,672.0,234.0,0.0,801.0,15.0,152.0,0.0,5.0,11.0,6.0,13.0,7.0,15.0,8.0,5.0,14.0,4.0,100.0,9054.0,5549.0,10204.0,8655.0,7774.0,6716.0,9634.0,5609.0,8117.0,6246.0,6.0,5.0,0.0,0.0,0.0,0.0,9,21,30,30,170,77,21,9,58,51,19000,10164,404,429,25341,22720,810980,417912,46297,34195,40216,31257,1953,1310,46,42,36,9,42403,35155
314,11.0,5.0,2.0,4.0,10.0,4.0,5.0,4.0,2.0,0.0,734.0,1325.0,882.0,1173.0,968.0,555.0,962.0,472.0,169.0,1438.0,6.0,6.0,10.0,4.0,6.0,9.0,3.0,4.0,3.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,8.0,58.0,4.0,3.0,1.0,8.0,133.0,17.0,8.0,3.0,3.0,4.0,5.0,5.0,0.0,5.0,11.0,3.0,13.0,12.0,10.0,10.0,12.0,10.0,9.0,13.0,13.0,12.0,12.0,9168.0,11317.0,334.0,7266.0,146.0,5513.0,11317.0,729.0,1326.0,804.0,140.0,31.0,29.0,129.0,102.0,21.0,137.0,10.0,110.0,123.0,1723.0,729.0,7348.0,1009.0,7012.0,654.0,1198.0,12406.0,9020.0,12758.0,0.0,0.0,19919.0,164256.0,125956.0,53143.0,135698.0,108369.0,410475.0,288899.0,42247.0,75621.0,1200427.0,11107.0,12386.0,8243.0,8355.0,7309.0,6498.0,12515.0,13589.0,10801.0,13739.0,7934.0,8025.0,6822.0,7408.0,7258.0,5214.0,8137.0,9812.0,8579.0,10738.0,11.0,1.0,216.0,340.0,560.0,80.0,150.0,330.0,0.0,454.0,454.0,176.0,36.0,216.0,2.0,6.0,29.0,22.0,8.0,1.0,9.0,9.0,200.0,9363.0,6701.0,7215.0,8609.0,6516.0,5100.0,10386.0,10611.0,9289.0,8800.0,1.0,2.0,1.0,0.0,0.0,1.0,35,18,30,30,70,174,17,35,53,60,22427,25493,421,411,17746,36111,443085,981498,41512,63030,34636,45291,1336,1424,95,243,22,26,36803,45787
315,5.0,9.0,2.0,3.0,7.0,3.0,3.0,4.0,1.0,1.0,652.0,144.0,832.0,765.0,314.0,1363.0,254.0,855.0,254.0,379.0,7.0,4.0,2.0,4.0,2.0,1.0,6.0,2.0,4.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,103.0,0.0,4.0,4.0,8.0,108.0,4.0,0.0,0.0,0.0,9.0,9.0,3.0,0.0,8.0,1.0,6.0,1.0,11.0,9.0,12.0,12.0,11.0,9.0,12.0,11.0,13.0,10.0,874.0,2630.0,1379.0,12875.0,595.0,3369.0,1109.0,0.0,10439.0,182.0,102.0,9.0,14.0,122.0,164.0,7.0,118.0,20.0,136.0,156.0,6495.0,409.0,9302.0,511.0,3792.0,435.0,13319.0,6931.0,915.0,5910.0,1.0,0.0,1519.0,93076.0,433115.0,203311.0,0.0,149051.0,68041.0,229254.0,27910.0,23719.0,1200441.0,8180.0,3040.0,10990.0,13387.0,4718.0,3916.0,14820.0,8971.0,11831.0,6093.0,5767.0,4579.0,9347.0,9494.0,8064.0,4588.0,9194.0,7470.0,9013.0,6604.0,10.0,2.0,810.0,0.0,307.0,0.0,330.0,111.0,392.0,2039.0,477.0,0.0,26.0,30.0,20.0,3.0,8.0,16.0,7.0,5.0,4.0,8.0,200.0,8164.0,5853.0,9644.0,9419.0,8296.0,5385.0,9611.0,7922.0,10088.0,7025.0,8.0,5.0,1.0,10.0,0.0,0.0,16,21,30,30,111,120,21,16,55,55,19092,14360,409,439,20535,27484,786996,442000,41191,44755,37260,36860,1558,2908,73,54,29,16,40908,40499
316,6.0,1.0,5.0,8.0,13.0,1.0,3.0,7.0,2.0,2.0,381.0,361.0,1906.0,304.0,1285.0,292.0,433.0,1250.0,734.0,1144.0,4.0,6.0,0.0,5.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,80.0,15.0,0.0,0.0,0.0,99.0,8.0,14.0,5.0,2.0,10.0,1.0,2.0,0.0,4.0,5.0,5.0,0.0,13.0,10.0,11.0,11.0,11.0,9.0,11.0,11.0,13.0,10.0,9261.0,2687.0,1023.0,0.0,2817.0,2998.0,8096.0,40.0,16713.0,24.0,163.0,31.0,23.0,99.0,121.0,26.0,117.0,18.0,154.0,106.0,3308.0,1555.0,8753.0,6494.0,7868.0,632.0,983.0,9468.0,615.0,3846.0,1.0,0.0,241077.0,55990.0,251775.0,19980.0,0.0,48888.0,160689.0,152740.0,166792.0,45130.0,1200452.0,12892.0,4651.0,10107.0,7070.0,10685.0,4287.0,9079.0,10604.0,17329.0,4794.0,8826.0,4921.0,9545.0,6819.0,7593.0,5277.0,6933.0,7460.0,8824.0,5419.0,10.0,7.0,322.0,408.0,330.0,575.0,0.0,656.0,0.0,1095.0,0.0,923.0,12.0,30.0,14.0,5.0,11.0,39.0,8.0,5.0,13.0,15.0,200.0,10305.0,6239.0,8054.0,8112.0,7380.0,5420.0,8081.0,8543.0,10139.0,7006.0,1.0,5.0,0.0,8.0,1.0,1.0,16,19,30,30,99,122,18,16,55,55,16099,27560,432,426,27055,16467,561720,581341,45041,46457,38060,33557,1883,2426,81,71,28,19,39271,40008
317,4.0,3.0,4.0,2.0,2.0,3.0,1.0,3.0,6.0,1.0,1166.0,625.0,1359.0,1004.0,53.0,795.0,473.0,1017.0,1105.0,478.0,2.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,109.0,1.0,0.0,0.0,0.0,146.0,13.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,13.0,9.0,11.0,11.0,10.0,9.0,11.0,13.0,12.0,10.0,1951.0,2070.0,5592.0,5517.0,725.0,1387.0,504.0,5928.0,1078.0,6576.0,169.0,28.0,20.0,121.0,154.0,30.0,140.0,16.0,171.0,157.0,10507.0,666.0,1173.0,1141.0,5339.0,545.0,5377.0,959.0,4395.0,528.0,1.0,0.0,484753.0,39112.0,416524.0,155964.0,45479.0,52645.0,97596.0,338494.0,109522.0,121932.0,1200349.0,12459.0,3270.0,7257.0,6658.0,6064.0,2196.0,7821.0,10193.0,5938.0,7105.0,8891.0,5150.0,7184.0,6139.0,6603.0,4245.0,5993.0,8687.0,8170.0,7138.0,9.0,3.0,0.0,534.0,492.0,0.0,0.0,263.0,1939.0,3305.0,464.0,0.0,9.0,33.0,6.0,20.0,29.0,25.0,10.0,8.0,9.0,7.0,200.0,10194.0,5826.0,8119.0,8364.0,6665.0,5115.0,8282.0,10063.0,9759.0,7180.0,3.0,4.0,1.0,0.0,0.0,0.0,9,8,30,30,112,159,8,9,54,55,15172,16156,494,512,18705,11925,1155365,706656,34634,34327,33062,35138,755,6242,89,67,14,17,38457,41110
318,3.0,6.0,1.0,7.0,8.0,7.0,5.0,1.0,4.0,0.0,1468.0,855.0,1807.0,953.0,1431.0,635.0,382.0,2509.0,263.0,867.0,5.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,94.0,0.0,4.0,0.0,0.0,120.0,4.0,0.0,1.0,2.0,6.0,6.0,4.0,1.0,4.0,9.0,2.0,0.0,12.0,9.0,11.0,12.0,11.0,10.0,12.0,13.0,11.0,10.0,5182.0,3226.0,1661.0,2348.0,1356.0,3057.0,1312.0,16885.0,5590.0,338.0,117.0,1.0,14.0,115.0,174.0,23.0,94.0,34.0,121.0,148.0,1134.0,526.0,7976.0,8017.0,10539.0,374.0,9375.0,2409.0,470.0,7229.0,1.0,0.0,230678.0,30630.0,507571.0,16161.0,19684.0,100671.0,307309.0,190426.0,166845.0,116805.0,1200451.0,6317.0,4179.0,10038.0,10844.0,12107.0,3782.0,10687.0,20026.0,6061.0,7568.0,6618.0,4805.0,7807.0,7688.0,8981.0,5085.0,7602.0,11524.0,6413.0,6567.0,3.0,9.0,0.0,426.0,400.0,478.0,212.0,350.0,0.0,732.0,0.0,0.0,11.0,24.0,14.0,44.0,6.0,31.0,16.0,6.0,10.0,7.0,100.0,8754.0,5946.0,8119.0,8790.0,7960.0,7144.0,8761.0,10299.0,8041.0,6870.0,4.0,5.0,1.0,0.0,2.0,0.0,17,18,30,30,114,124,18,17,56,55,13604,27351,443,398,28040,20009,874765,812015,43088,48521,36179,36911,1440,1158,106,63,26,20,40767,39917
319,4.0,8.0,5.0,5.0,6.0,1.0,2.0,4.0,3.0,0.0,136.0,176.0,1906.0,1849.0,280.0,168.0,780.0,920.0,1540.0,57.0,2.0,4.0,2.0,5.0,1.0,3.0,3.0,5.0,3.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,4.0,0.0,0.0,10.0,106.0,0.0,0.0,4.0,2.0,3.0,6.0,4.0,2.0,2.0,3.0,2.0,3.0,13.0,10.0,11.0,12.0,11.0,9.0,11.0,12.0,12.0,12.0,6409.0,6498.0,1130.0,8691.0,442.0,2710.0,1416.0,4286.0,11595.0,1008.0,147.0,35.0,17.0,143.0,129.0,31.0,127.0,32.0,124.0,165.0,916.0,896.0,6836.0,921.0,10892.0,955.0,8245.0,504.0,596.0,5436.0,1.0,1.0,402931.0,360120.0,369969.0,198611.0,9447.0,26522.0,83729.0,314557.0,41781.0,858.0,1200393.0,7325.0,7811.0,8067.0,9769.0,11335.0,4396.0,9710.0,4860.0,12192.0,7166.0,7861.0,5761.0,7796.0,8469.0,7805.0,5253.0,6875.0,7280.0,6930.0,8232.0,3.0,10.0,0.0,416.0,100.0,156.0,0.0,730.0,48.0,70.0,0.0,721.0,12.0,28.0,21.0,11.0,10.0,55.0,13.0,9.0,13.0,6.0,100.0,10307.0,6315.0,8406.0,9945.0,8472.0,5253.0,8018.0,8923.0,8738.0,8853.0,2.0,4.0,0.0,9.0,2.0,1.0,13,19,30,30,109,116,19,12,56,57,19382,24803,467,483,20520,15677,1007480,801045,40892,41739,37184,35078,986,1255,109,69,26,14,42383,40847
320,10.0,0.0,2.0,2.0,6.0,0.0,9.0,5.0,3.0,0.0,1178.0,270.0,1784.0,480.0,782.0,192.0,782.0,55.0,916.0,1221.0,6.0,4.0,5.0,2.0,3.0,6.0,3.0,3.0,5.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,91.0,24.0,5.0,0.0,3.0,108.0,12.0,6.0,0.0,1.0,3.0,6.0,7.0,0.0,5.0,4.0,8.0,4.0,10.0,10.0,11.0,14.0,12.0,9.0,13.0,12.0,12.0,12.0,636.0,9062.0,217.0,12269.0,0.0,1626.0,1388.0,749.0,505.0,7430.0,106.0,13.0,25.0,142.0,158.0,6.0,129.0,19.0,162.0,119.0,4578.0,1247.0,7633.0,1840.0,11848.0,624.0,7655.0,7029.0,9789.0,55.0,1.0,0.0,62514.0,139544.0,277148.0,22936.0,105414.0,92104.0,47898.0,327738.0,74082.0,228463.0,1200301.0,7214.0,10791.0,8080.0,14641.0,12104.0,2251.0,9043.0,8405.0,10761.0,7734.0,5248.0,6529.0,6934.0,11075.0,8792.0,4792.0,8032.0,8445.0,9661.0,7301.0,4.0,10.0,1998.0,482.0,229.0,532.0,256.0,0.0,0.0,627.0,465.0,248.0,8.0,26.0,6.0,5.0,54.0,31.0,10.0,8.0,12.0,10.0,100.0,6875.0,6232.0,7632.0,11898.0,8850.0,5076.0,10428.0,8919.0,9175.0,9365.0,1.0,1.0,1.0,0.0,2.0,0.0,22,16,30,30,120,129,16,22,56,59,14748,19134,437,442,26523,25775,560116,817725,44290,46734,36841,39968,3015,1822,104,66,11,27,40331,44119
321,7.0,6.0,9.0,14.0,12.0,1.0,3.0,3.0,4.0,0.0,97.0,749.0,1392.0,783.0,1325.0,689.0,238.0,185.0,536.0,606.0,4.0,5.0,2.0,2.0,2.0,3.0,5.0,6.0,5.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,6.0,4.0,0.0,0.0,98.0,1.0,0.0,2.0,0.0,8.0,5.0,4.0,6.0,5.0,2.0,4.0,2.0,11.0,9.0,12.0,13.0,12.0,11.0,11.0,11.0,11.0,10.0,143.0,2007.0,740.0,9102.0,1283.0,9194.0,813.0,534.0,9203.0,3285.0,112.0,9.0,7.0,167.0,177.0,5.0,128.0,37.0,146.0,118.0,8199.0,257.0,10972.0,1803.0,8719.0,499.0,6864.0,6607.0,941.0,825.0,0.0,1.0,22099.0,113489.0,220680.0,162978.0,100126.0,116503.0,115781.0,306353.0,172252.0,124059.0,1200447.0,8366.0,2633.0,12315.0,11203.0,10035.0,9693.0,9884.0,8289.0,10885.0,4111.0,6097.0,4364.0,9232.0,10877.0,9449.0,7314.0,8577.0,7385.0,7706.0,6141.0,1.0,5.0,23.0,368.0,601.0,297.0,33.0,0.0,2206.0,1148.0,740.0,0.0,74.0,19.0,7.0,8.0,48.0,18.0,8.0,1.0,10.0,4.0,100.0,7942.0,5336.0,9739.0,11168.0,9895.0,7491.0,8571.0,7858.0,8568.0,6605.0,4.0,4.0,1.0,2.0,0.0,0.0,13,25,30,30,129,99,25,13,59,52,20462,15842,468,438,30192,15494,622386,831934,51612,35802,42969,34173,954,4462,155,42,45,18,46235,36938
322,15.0,4.0,2.0,4.0,4.0,12.0,10.0,3.0,8.0,1.0,292.0,135.0,228.0,1492.0,771.0,128.0,1299.0,36.0,1776.0,334.0,8.0,2.0,6.0,5.0,4.0,4.0,2.0,2.0,3.0,0.0,4.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,69.0,9.0,0.0,0.0,8.0,103.0,4.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,4.0,7.0,13.0,3.0,11.0,9.0,9.0,12.0,11.0,8.0,13.0,12.0,12.0,11.0,1837.0,3750.0,327.0,3590.0,446.0,4925.0,4196.0,770.0,11037.0,351.0,135.0,31.0,12.0,162.0,157.0,16.0,122.0,13.0,123.0,137.0,7470.0,1310.0,3819.0,2682.0,8442.0,1181.0,5480.0,11058.0,1383.0,7445.0,0.0,0.0,110064.0,44867.0,265006.0,199013.0,387493.0,167195.0,672607.0,108181.0,68227.0,53172.0,1200388.0,9836.0,5060.0,4622.0,6432.0,8889.0,6537.0,10174.0,12552.0,12804.0,7797.0,6257.0,5470.0,5703.0,7962.0,7816.0,6048.0,7845.0,8476.0,10476.0,7509.0,9.0,1.0,528.0,0.0,475.0,160.0,0.0,430.0,497.0,724.0,384.0,0.0,7.0,39.0,1.0,11.0,9.0,24.0,131.0,3.0,7.0,30.0,200.0,8491.0,6115.0,5759.0,9805.0,7414.0,4701.0,10394.0,9065.0,9336.0,8008.0,1.0,0.0,2.0,1.0,0.0,0.0,27,9,30,30,82,119,9,27,51,57,11125,20104,482,426,23594,26676,1128771,947054,36316,48387,33786,39776,1593,1605,52,210,15,48,36170,42918
323,12.0,3.0,4.0,5.0,5.0,9.0,9.0,4.0,6.0,1.0,490.0,279.0,277.0,1426.0,107.0,432.0,1137.0,2880.0,558.0,83.0,5.0,6.0,7.0,9.0,5.0,7.0,3.0,2.0,2.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,96.0,3.0,4.0,0.0,2.0,129.0,8.0,0.0,4.0,3.0,4.0,4.0,1.0,2.0,2.0,13.0,7.0,8.0,12.0,10.0,11.0,11.0,11.0,10.0,12.0,14.0,13.0,12.0,0.0,8243.0,7028.0,896.0,473.0,3265.0,530.0,1627.0,8250.0,1157.0,119.0,11.0,21.0,114.0,147.0,46.0,109.0,22.0,155.0,155.0,10745.0,943.0,2050.0,9537.0,9346.0,915.0,6652.0,19879.0,1329.0,10763.0,1.0,0.0,84119.0,146227.0,303629.0,93905.0,31647.0,77126.0,119250.0,241092.0,65300.0,54471.0,1200312.0,11146.0,9792.0,9650.0,11093.0,10292.0,4591.0,9160.0,22725.0,9765.0,11920.0,7985.0,6613.0,7222.0,7606.0,7107.0,5917.0,7137.0,11494.0,9123.0,10498.0,9.0,1.0,400.0,605.0,571.0,659.0,472.0,410.0,1976.0,1218.0,186.0,0.0,8.0,33.0,4.0,6.0,31.0,27.0,8.0,3.0,8.0,12.0,200.0,9060.0,6810.0,7526.0,8029.0,7439.0,6374.0,9668.0,12362.0,10137.0,9178.0,4.0,2.0,1.0,0.0,0.0,0.0,33,15,30,30,111,139,15,33,55,61,11662,19807,447,452,32593,39566,590426,626340,46772,63362,35837,44865,2512,3985,76,64,21,40,38428,48155
