,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team200,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_1,baron_team100,deathsplayer_7,deathsplayer_8,inhibs_lost_team200,killsplayer_2,riftherald_team300,inhibs_lost_team100,assistsplayer_6,ward_player_0,baron_team200,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
276,11.0,5.0,0.0,2.0,7.0,7.0,4.0,8.0,1479.0,1718.0,53.0,439.0,11.0,381.0,668.0,413.0,1297.0,1283.0,0.0,4.0,6.0,5.0,8.0,3.0,4.0,2.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,28.0,4.0,80.0,9.0,0.0,0.0,6.0,94.0,20.0,4.0,5.0,5.0,7.0,1.0,1.0,3.0,5.0,0.0,9.0,14.0,10.0,11.0,12.0,9.0,9.0,11.0,12.0,13.0,12.0,1237.0,9860.0,3616.0,9252.0,661.0,3653.0,912.0,5069.0,8508.0,1392.0,170.0,15.0,23.0,159.0,122.0,5.0,137.0,34.0,163.0,142.0,8677.0,1213.0,442.0,614.0,4555.0,1314.0,4053.0,1261.0,362.0,11819.0,1.0,1.0,82953.0,140763.0,434603.0,68005.0,364769.0,15690.0,41095.0,217510.0,59192.0,301241.0,1200498.0,10047.0,11740.0,4453.0,10487.0,5217.0,5267.0,5518.0,7449.0,8871.0,15938.0,10028.0,7793.0,6653.0,8793.0,6106.0,5261.0,7643.0,7788.0,7372.0,10833.0,7.0,7.0,132.0,666.0,394.0,620.0,0.0,299.0,553.0,1118.0,0.0,2725.0,12.0,26.0,7.0,12.0,7.0,45.0,12.0,3.0,14.0,11.0,100.0,11633.0,6775.0,7363.0,9860.0,6024.0,5336.0,8359.0,9312.0,10078.0,9107.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,22,15,30,30,117,128,15,22,55,58,18419,25741,479,491,15602,18708,966020,759801,35471,49516,36841,41429,1445,5062,83,66,15,33,40216,43631
277,4.0,0.0,2.0,4.0,1.0,4.0,3.0,3.0,525.0,403.0,1211.0,200.0,461.0,641.0,784.0,646.0,504.0,684.0,3.0,2.0,3.0,5.0,2.0,3.0,2.0,1.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,88.0,4.0,112.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,6.0,3.0,12.0,9.0,10.0,11.0,10.0,11.0,13.0,12.0,13.0,11.0,47.0,1216.0,1840.0,5395.0,2951.0,1137.0,0.0,3065.0,10658.0,466.0,142.0,2.0,131.0,122.0,15.0,18.0,161.0,17.0,142.0,164.0,5002.0,629.0,7055.0,561.0,773.0,3602.0,6020.0,1730.0,1178.0,7468.0,0.0,1.0,77023.0,15093.0,825.0,65856.0,82359.0,228173.0,80353.0,211980.0,26123.0,46214.0,1200276.0,5236.0,2031.0,9190.0,6342.0,3724.0,5210.0,6020.0,5229.0,11837.0,8033.0,6398.0,4353.0,7071.0,6230.0,4706.0,7241.0,7734.0,7661.0,8823.0,7914.0,8.0,3.0,186.0,186.0,294.0,386.0,0.0,470.0,0.0,434.0,0.0,98.0,10.0,23.0,8.0,7.0,18.0,10.0,8.0,381.0,5.0,9.0,200.0,9469.0,5459.0,7156.0,8239.0,6238.0,7720.0,10798.0,9567.0,10800.0,7368.0,2.0,0.0,3.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,16,9,30,30,92,119,9,16,54,58,11370,15405,428,486,16993,17025,454236,379763,29702,33150,31646,36485,1336,718,53,426,9,14,38822,43992
278,7.0,4.0,6.0,3.0,12.0,4.0,4.0,3.0,626.0,169.0,834.0,1116.0,487.0,492.0,544.0,196.0,422.0,422.0,3.0,5.0,2.0,5.0,4.0,3.0,3.0,6.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,124.0,4.0,8.0,0.0,0.0,99.0,0.0,4.0,4.0,1.0,4.0,5.0,1.0,6.0,4.0,4.0,2.0,13.0,9.0,13.0,12.0,12.0,10.0,11.0,12.0,13.0,11.0,3405.0,5014.0,1560.0,9153.0,3649.0,3628.0,0.0,7334.0,1568.0,1035.0,144.0,14.0,24.0,136.0,154.0,12.0,132.0,17.0,142.0,138.0,9373.0,1122.0,10097.0,1426.0,8029.0,762.0,11262.0,204.0,10883.0,10349.0,2.0,0.0,97107.0,61718.0,248626.0,336868.0,0.0,166521.0,85932.0,125911.0,10436.0,110478.0,1200328.0,13436.0,6316.0,12036.0,10580.0,11679.0,4390.0,11262.0,7839.0,12988.0,11384.0,8661.0,5499.0,9919.0,8116.0,8785.0,5792.0,8544.0,7386.0,8060.0,7132.0,2.0,9.0,658.0,180.0,378.0,0.0,0.0,0.0,0.0,300.0,536.0,0.0,11.0,32.0,4.0,13.0,10.0,19.0,5.0,9.0,5.0,6.0,100.0,9976.0,5177.0,10493.0,9281.0,8748.0,6336.0,8565.0,8894.0,9998.0,7677.0,2.0,1.0,4.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17,22,30,30,140,103,22,17,60,56,21395,14951,470,443,29687,33820,849122,394475,52121,49789,41273,36621,1036,1016,57,57,27,18,44834,40311
279,6.0,11.0,5.0,11.0,7.0,6.0,5.0,5.0,300.0,71.0,58.0,203.0,1726.0,58.0,1540.0,81.0,1726.0,1177.0,7.0,8.0,3.0,2.0,3.0,7.0,3.0,7.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,108.0,4.0,4.0,0.0,3.0,96.0,5.0,0.0,2.0,7.0,7.0,9.0,5.0,5.0,4.0,2.0,4.0,12.0,10.0,13.0,13.0,11.0,10.0,13.0,11.0,12.0,11.0,2409.0,0.0,9192.0,10025.0,435.0,3028.0,5446.0,1428.0,387.0,1433.0,127.0,30.0,16.0,137.0,136.0,14.0,161.0,16.0,156.0,147.0,9873.0,4578.0,859.0,4727.0,12675.0,1028.0,4031.0,5593.0,12265.0,10894.0,1.0,1.0,76298.0,54663.0,317631.0,134589.0,142308.0,156464.0,379193.0,708345.0,125102.0,108918.0,1200331.0,12282.0,7241.0,10924.0,14752.0,15639.0,4646.0,9477.0,8013.0,13359.0,12327.0,6740.0,10211.0,8208.0,8798.0,10576.0,7098.0,8535.0,7256.0,8371.0,8682.0,2.0,7.0,0.0,2663.0,872.0,0.0,2527.0,589.0,0.0,991.0,706.0,0.0,11.0,39.0,2.0,10.0,7.0,30.0,12.0,2.0,8.0,8.0,100.0,9028.0,6370.0,10109.0,10978.0,8229.0,6691.0,11377.0,8396.0,9905.0,8167.0,6.0,1.0,4.0,5.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,22,27,30,30,124,104,27,22,59,57,25089,8694,430,510,29162,37361,827290,1376221,58243,50417,41420,43055,3988,4360,60,69,40,24,45035,44215
280,3.0,4.0,4.0,5.0,6.0,1.0,0.0,3.0,1032.0,469.0,86.0,1586.0,1103.0,321.0,808.0,964.0,178.0,916.0,0.0,3.0,4.0,0.0,2.0,2.0,3.0,6.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,110.0,1.0,0.0,0.0,26.0,96.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,13.0,9.0,12.0,13.0,10.0,9.0,13.0,11.0,13.0,10.0,1115.0,3954.0,700.0,6380.0,1420.0,5519.0,255.0,1526.0,889.0,606.0,166.0,13.0,16.0,160.0,155.0,21.0,147.0,9.0,179.0,127.0,7317.0,1126.0,5836.0,702.0,4960.0,538.0,3165.0,1594.0,4096.0,4970.0,1.0,0.0,46155.0,16825.0,113379.0,92490.0,0.0,179972.0,59810.0,114079.0,139323.0,116439.0,1200362.0,10011.0,5081.0,6857.0,8402.0,6380.0,6100.0,3962.0,3513.0,5339.0,5576.0,8597.0,4659.0,8801.0,8206.0,7108.0,5461.0,7108.0,6164.0,7893.0,6431.0,11.0,4.0,1578.0,0.0,320.0,1319.0,0.0,42.0,542.0,392.0,354.0,0.0,13.0,44.0,7.0,80.0,9.0,43.0,12.0,28.0,20.0,71.0,200.0,10702.0,5679.0,9187.0,10666.0,7110.0,5880.0,10152.0,7532.0,10010.0,6292.0,1.0,0.0,2.0,2.0,0.0,7.0,1.0,3.0,1.0,14.0,2.0,0.0,8,16,30,30,119,122,16,8,57,56,15134,7230,518,475,19353,14951,431996,446476,37750,23471,38173,32255,3259,1288,152,175,20,8,43545,39665
281,11.0,2.0,5.0,1.0,7.0,8.0,4.0,7.0,84.0,561.0,13.0,673.0,1149.0,406.0,1107.0,880.0,1801.0,1681.0,4.0,2.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,104.0,0.0,8.0,0.0,4.0,104.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,6.0,3.0,11.0,9.0,11.0,12.0,11.0,9.0,11.0,12.0,12.0,10.0,471.0,3874.0,0.0,9337.0,341.0,6621.0,20.0,3519.0,641.0,399.0,140.0,16.0,8.0,137.0,153.0,7.0,119.0,24.0,135.0,105.0,9979.0,1328.0,6140.0,857.0,10030.0,1333.0,8851.0,827.0,6749.0,5394.0,0.0,1.0,181774.0,19588.0,204182.0,344918.0,123713.0,39709.0,114584.0,523566.0,97768.0,40613.0,1200268.0,10450.0,5901.0,6849.0,10375.0,10481.0,7954.0,9054.0,5189.0,7401.0,5800.0,7524.0,4736.0,6978.0,7073.0,8539.0,5856.0,6732.0,7280.0,8586.0,6781.0,8.0,5.0,0.0,697.0,709.0,180.0,110.0,0.0,181.0,841.0,10.0,7.0,16.0,42.0,4.0,17.0,13.0,31.0,16.0,10.0,22.0,12.0,200.0,8560.0,5763.0,7517.0,9677.0,7306.0,6097.0,8483.0,8967.0,8683.0,7159.0,1.0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,8.0,0.0,2.0,0.0,13,12,30,30,120,108,12,13,54,54,16770,8453,445,399,28339,23149,894296,796119,46109,33345,35970,34115,999,1736,81,102,16,38,39157,39055
282,9.0,4.0,0.0,3.0,8.0,5.0,6.0,5.0,429.0,311.0,1243.0,1445.0,1034.0,98.0,324.0,1860.0,744.0,126.0,5.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,1.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,5.0,0.0,0.0,12.0,78.0,0.0,0.0,2.0,3.0,7.0,0.0,2.0,4.0,6.0,0.0,4.0,11.0,9.0,12.0,12.0,7.0,9.0,13.0,12.0,12.0,10.0,0.0,2891.0,0.0,1692.0,386.0,5173.0,2896.0,8507.0,6290.0,0.0,110.0,26.0,26.0,140.0,38.0,2.0,123.0,28.0,132.0,105.0,7253.0,933.0,7643.0,12895.0,2691.0,1139.0,7889.0,1002.0,883.0,8996.0,0.0,0.0,53708.0,71311.0,344363.0,103869.0,10835.0,30815.0,40333.0,199446.0,210572.0,76492.0,1200290.0,8264.0,4387.0,8092.0,14930.0,3077.0,6312.0,11263.0,12973.0,7174.0,9665.0,6354.0,6161.0,7643.0,8590.0,3734.0,5308.0,8457.0,7910.0,6049.0,7426.0,11.0,4.0,1011.0,563.0,449.0,342.0,0.0,0.0,478.0,3464.0,0.0,668.0,13.0,30.0,0.0,11.0,2.0,18.0,8.0,10.0,2.0,8.0,200.0,8069.0,5657.0,8951.0,9254.0,3218.0,5716.0,10179.0,9183.0,8719.0,6555.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,2.0,1.0,18,14,30,30,113,90,14,17,51,56,7251,20584,316,414,31621,19703,543590,598154,40675,45462,31629,36003,1802,5173,44,58,18,26,35208,40293
283,8.0,5.0,2.0,0.0,3.0,3.0,2.0,5.0,1857.0,48.0,120.0,534.0,1491.0,28.0,453.0,1256.0,953.0,545.0,4.0,2.0,6.0,0.0,0.0,8.0,1.0,1.0,0.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,72.0,0.0,6.0,0.0,15.0,180.0,0.0,10.0,2.0,1.0,1.0,3.0,1.0,3.0,8.0,1.0,5.0,12.0,8.0,10.0,12.0,11.0,7.0,12.0,14.0,12.0,11.0,5280.0,2708.0,199.0,5534.0,378.0,0.0,3652.0,0.0,4115.0,450.0,148.0,32.0,13.0,176.0,134.0,20.0,156.0,27.0,159.0,157.0,1757.0,1548.0,3840.0,270.0,4935.0,2267.0,837.0,10172.0,182.0,10895.0,0.0,1.0,260724.0,61719.0,174777.0,383922.0,50822.0,53733.0,82387.0,238121.0,175058.0,89238.0,1200293.0,7130.0,4979.0,4361.0,5804.0,5314.0,2675.0,4570.0,10880.0,4297.0,11345.0,7042.0,5582.0,5520.0,6909.0,7866.0,4178.0,9078.0,10771.0,6768.0,9430.0,6.0,0.0,92.0,722.0,322.0,0.0,0.0,408.0,80.0,707.0,0.0,0.0,49.0,30.0,61.0,19.0,63.0,38.0,4.0,2.0,10.0,11.0,200.0,9588.0,4624.0,6780.0,9194.0,7835.0,3733.0,9298.0,12263.0,9449.0,8277.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,18,8,30,30,82,205,8,18,52,57,11391,10925,491,531,13069,23634,923978,646523,25284,36071,31515,41629,822,1509,230,57,11,20,37130,43911
284,13.0,0.0,3.0,2.0,4.0,6.0,4.0,7.0,147.0,1172.0,1197.0,671.0,478.0,772.0,1506.0,838.0,744.0,2938.0,2.0,1.0,6.0,2.0,8.0,3.0,2.0,2.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,4.0,0.0,4.0,87.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,5.0,8.0,5.0,12.0,10.0,10.0,12.0,11.0,8.0,12.0,11.0,12.0,11.0,519.0,2562.0,0.0,5383.0,374.0,2323.0,2654.0,810.0,11284.0,2867.0,134.0,10.0,9.0,122.0,132.0,30.0,132.0,18.0,112.0,150.0,6546.0,472.0,5722.0,1392.0,7581.0,1651.0,7075.0,6556.0,814.0,8658.0,0.0,1.0,116732.0,146602.0,178557.0,19825.0,67857.0,63962.0,102988.0,414408.0,225811.0,7663.0,1200329.0,8546.0,3034.0,9202.0,7471.0,8292.0,4356.0,9729.0,7587.0,12516.0,11526.0,6297.0,5847.0,6212.0,6066.0,6993.0,4267.0,7256.0,7528.0,8604.0,8613.0,8.0,0.0,1480.0,0.0,3479.0,696.0,336.0,382.0,0.0,220.0,418.0,0.0,6.0,15.0,2.0,4.0,4.0,18.0,5.0,3.0,7.0,7.0,200.0,9615.0,6912.0,6966.0,8754.0,7300.0,4352.0,9070.0,7965.0,9616.0,8298.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,21,8,30,30,112,95,7,21,53,56,8599,20177,427,422,22892,23575,446933,897472,37867,44392,29835,37848,6373,638,34,37,10,32,36987,41861
285,10.0,6.0,2.0,3.0,12.0,3.0,0.0,1.0,707.0,33.0,668.0,822.0,84.0,332.0,1164.0,706.0,689.0,865.0,5.0,5.0,2.0,3.0,5.0,3.0,7.0,3.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,6.0,2.0,95.0,8.0,6.0,0.0,4.0,126.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,2.0,5.0,5.0,5.0,12.0,10.0,13.0,12.0,11.0,10.0,13.0,12.0,14.0,10.0,3717.0,268.0,1009.0,7635.0,226.0,4792.0,4292.0,6808.0,1825.0,0.0,149.0,32.0,31.0,132.0,154.0,2.0,169.0,18.0,198.0,135.0,9753.0,4106.0,12274.0,1070.0,5622.0,909.0,2431.0,245.0,5761.0,5114.0,2.0,0.0,74665.0,48157.0,328526.0,202817.0,19453.0,28767.0,62229.0,130910.0,157275.0,95296.0,1200523.0,13471.0,5411.0,14047.0,8706.0,6051.0,5916.0,10760.0,7732.0,8704.0,5126.0,9185.0,5558.0,11418.0,6812.0,7884.0,5838.0,8384.0,8191.0,9944.0,8835.0,5.0,5.0,0.0,1036.0,763.0,0.0,202.0,214.0,4036.0,678.0,1116.0,12.0,9.0,17.0,6.0,8.0,8.0,25.0,10.0,13.0,10.0,7.0,100.0,9512.0,6483.0,10069.0,9292.0,8264.0,7216.0,11054.0,9241.0,11880.0,7035.0,2.0,1.0,2.0,4.0,2.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,18,21,30,30,115,134,21,18,58,59,17379,13193,468,552,29628,17657,654228,493867,48191,37733,41137,40912,1179,6878,56,57,25,18,44353,45693
286,6.0,2.0,2.0,5.0,8.0,3.0,1.0,5.0,379.0,788.0,178.0,1961.0,1542.0,18.0,783.0,951.0,167.0,1095.0,5.0,6.0,5.0,3.0,5.0,5.0,3.0,5.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0,15.0,13.0,0.0,140.0,8.0,5.0,2.0,1.0,5.0,6.0,2.0,7.0,6.0,8.0,1.0,10.0,8.0,9.0,12.0,11.0,9.0,13.0,12.0,13.0,10.0,6707.0,2025.0,1326.0,9010.0,1496.0,1053.0,14446.0,12611.0,449.0,139.0,72.0,12.0,3.0,130.0,121.0,29.0,138.0,6.0,158.0,100.0,4006.0,635.0,525.0,817.0,8330.0,8560.0,3539.0,528.0,9524.0,4097.0,0.0,1.0,5087.0,106759.0,307560.0,129341.0,65880.0,210201.0,593109.0,183636.0,71197.0,35944.0,1200456.0,11144.0,3019.0,2350.0,10518.0,9954.0,10731.0,18098.0,13490.0,10262.0,4236.0,5104.0,5138.0,4418.0,8086.0,8502.0,6332.0,9383.0,8301.0,10132.0,6470.0,9.0,0.0,430.0,357.0,498.0,690.0,128.0,1118.0,112.0,350.0,288.0,0.0,6.0,14.0,5.0,6.0,6.0,35.0,6.0,8.0,9.0,7.0,200.0,6772.0,4113.0,5907.0,9217.0,8076.0,5561.0,10654.0,9448.0,10742.0,6470.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,23,15,30,30,89,154,15,23,51,56,19592,29670,355,414,22238,18323,718069,990645,44697,49105,32442,39424,2864,1107,58,44,18,19,35533,41427
287,7.0,1.0,4.0,3.0,3.0,6.0,6.0,7.0,864.0,867.0,1460.0,334.0,1464.0,487.0,439.0,2360.0,899.0,994.0,3.0,1.0,0.0,1.0,3.0,7.0,2.0,3.0,0.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,106.0,0.0,1.0,0.0,7.0,117.0,0.0,16.0,2.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,4.0,11.0,9.0,13.0,12.0,12.0,8.0,13.0,11.0,10.0,11.0,0.0,8094.0,7376.0,700.0,1054.0,869.0,1297.0,382.0,6936.0,691.0,117.0,27.0,53.0,127.0,150.0,35.0,176.0,9.0,79.0,147.0,2006.0,292.0,217.0,10776.0,11214.0,1151.0,7601.0,4700.0,840.0,5955.0,1.0,0.0,46747.0,90140.0,629922.0,65738.0,61139.0,29877.0,62371.0,404289.0,43572.0,19324.0,1200387.0,2498.0,8581.0,8014.0,11860.0,12269.0,2400.0,8898.0,5625.0,7776.0,6671.0,6564.0,6117.0,9850.0,7694.0,7989.0,4687.0,7719.0,7335.0,5444.0,8279.0,2.0,4.0,492.0,194.0,420.0,384.0,0.0,380.0,0.0,542.0,0.0,24.0,7.0,284.0,2.0,9.0,48.0,39.0,15.0,3.0,13.0,10.0,200.0,8385.0,5569.0,10429.0,8880.0,8688.0,5027.0,10183.0,8171.0,7108.0,7628.0,1.0,0.0,3.0,7.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,14,16,30,30,108,140,16,14,56,54,9999,17400,482,438,25364,19388,833423,619696,37041,37551,36784,34894,1676,760,105,325,12,29,41409,38659
288,7.0,9.0,2.0,8.0,11.0,7.0,9.0,4.0,187.0,133.0,772.0,2479.0,71.0,42.0,20.0,143.0,59.0,547.0,2.0,4.0,5.0,4.0,2.0,4.0,6.0,4.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.16.390.1945,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,4.0,0.0,0.0,26.0,97.0,4.0,0.0,3.0,2.0,17.0,2.0,1.0,4.0,5.0,4.0,2.0,12.0,10.0,11.0,14.0,10.0,10.0,12.0,11.0,11.0,11.0,2853.0,4601.0,826.0,1823.0,736.0,5549.0,1855.0,1437.0,5882.0,165.0,148.0,9.0,17.0,142.0,115.0,4.0,147.0,11.0,106.0,158.0,3118.0,349.0,7824.0,21268.0,5553.0,1125.0,12244.0,12875.0,1124.0,6570.0,0.0,1.0,194952.0,36498.0,356769.0,79099.0,135479.0,20080.0,169510.0,73258.0,114586.0,24683.0,1200357.0,5971.0,5097.0,9383.0,23873.0,8281.0,6674.0,14452.0,14668.0,7340.0,7025.0,7977.0,6043.0,7397.0,13194.0,7066.0,5202.0,8560.0,8108.0,7904.0,8287.0,1.0,3.0,0.0,146.0,732.0,781.0,1990.0,0.0,352.0,356.0,334.0,290.0,22.0,11.0,3.0,5.0,7.0,28.0,8.0,4.0,4.0,6.0,100.0,9155.0,6160.0,8257.0,11942.0,7224.0,6348.0,9588.0,7689.0,8057.0,7580.0,5.0,1.0,8.0,4.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,17,26,30,30,102,127,26,17,57,55,11787,13940,426,431,38888,33162,786379,418535,54182,48582,40836,38902,3503,1478,65,33,35,30,42926,39074
