,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team200,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,inhibs_lost_team200,killsplayer_5,riftherald_team100,riftherald_team300,towers_lost_team200,ward_player_0,baron_team100,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
556,3.0,6.0,2.0,7.0,9.0,10.0,3.0,3.0,1.0,6.0,2.0,1154.0,97.0,890.0,801.0,444.0,328.0,974.0,1180.0,288.0,1329.0,5.0,6.0,1.0,4.0,5.0,6.0,4.0,4.0,5.0,5.0,1.0,4.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,8.0,98.0,3.0,0.0,23.0,113.0,0.0,4.0,0.0,3.0,5.0,11.0,4.0,2.0,4.0,5.0,4.0,3.0,12.0,10.0,13.0,12.0,11.0,11.0,14.0,12.0,12.0,11.0,2818.0,0.0,8083.0,1420.0,177.0,0.0,1819.0,380.0,9696.0,2085.0,135.0,13.0,132.0,25.0,124.0,33.0,154.0,29.0,154.0,162.0,3292.0,6938.0,1711.0,4813.0,8131.0,7688.0,8907.0,8488.0,793.0,7148.0,1.0,219672.0,106422.0,602608.0,286537.0,80196.0,96736.0,91984.0,139354.0,207863.0,759.0,1200342.0,6161.0,7064.0,10656.0,7795.0,8309.0,9681.0,10726.0,9471.0,10757.0,9883.0,7454.0,7397.0,10394.0,7991.0,7344.0,8028.0,9489.0,9205.0,8108.0,8194.0,10.0,50.0,126.0,861.0,1561.0,0.0,1992.0,0.0,602.0,268.0,649.0,14.0,37.0,10.0,13.0,61.0,49.0,11.0,78.0,4.0,10.0,200.0,9723.0,6852.0,10756.0,8933.0,7515.0,7382.0,12199.0,9075.0,9619.0,7826.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,21,24,30,30,113,140,24,21,59,59,12498,13980,449,512,25635,32274,1285749,546382,42602,47901,41211,42393,4464,1645,147,140,31,19,44309,45571
557,3.0,8.0,1.0,4.0,3.0,6.0,3.0,5.0,0.0,5.0,0.0,1196.0,690.0,1633.0,2391.0,62.0,572.0,203.0,69.0,1538.0,471.0,2.0,0.0,1.0,3.0,5.0,3.0,10.0,4.0,1.0,3.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,16.0,6.0,0.0,4.0,106.0,5.0,8.0,0.0,7.0,1.0,3.0,8.0,0.0,0.0,4.0,7.0,2.0,13.0,10.0,12.0,14.0,11.0,8.0,11.0,11.0,12.0,12.0,10863.0,2574.0,4056.0,3675.0,998.0,2492.0,4694.0,1037.0,93.0,494.0,180.0,13.0,16.0,190.0,137.0,9.0,108.0,11.0,154.0,196.0,972.0,624.0,155.0,11880.0,3524.0,595.0,1700.0,5003.0,8653.0,8996.0,0.0,168731.0,131677.0,280198.0,127509.0,825.0,95959.0,34333.0,196800.0,109393.0,15660.0,1200396.0,11892.0,3504.0,5545.0,15886.0,4706.0,3300.0,6503.0,6255.0,10218.0,9491.0,9481.0,5605.0,7983.0,11336.0,6602.0,4837.0,5378.0,7269.0,9158.0,9671.0,3.0,56.0,306.0,1333.0,330.0,183.0,212.0,108.0,215.0,1471.0,0.0,8.0,39.0,6.0,8.0,7.0,60.0,9.0,3.0,13.0,9.0,100.0,10585.0,6196.0,9425.0,12804.0,7674.0,4902.0,7429.0,8448.0,9939.0,9344.0,1.0,0.0,1.0,1.0,8.0,16.0,1.0,14,18,30,30,162,123,18,14,58,56,22084,8892,532,482,17126,24976,673222,487863,41329,35971,40239,37081,2114,2100,89,73,17,21,45390,41356
558,0.0,17.0,1.0,3.0,3.0,2.0,5.0,10.0,7.0,7.0,0.0,78.0,1141.0,1579.0,374.0,449.0,39.0,945.0,146.0,2796.0,2135.0,9.0,1.0,6.0,7.0,5.0,7.0,1.0,3.0,2.0,2.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,63.0,6.0,0.0,0.0,4.0,108.0,4.0,16.0,0.0,0.0,1.0,4.0,2.0,2.0,6.0,10.0,12.0,5.0,10.0,11.0,11.0,11.0,10.0,8.0,12.0,12.0,13.0,12.0,2489.0,4346.0,338.0,7701.0,1541.0,2384.0,1809.0,2282.0,15635.0,364.0,70.0,2.0,42.0,119.0,116.0,22.0,138.0,21.0,131.0,159.0,4716.0,866.0,6252.0,1979.0,7511.0,1120.0,10712.0,10827.0,1286.0,14070.0,1.0,95042.0,60813.0,337151.0,38385.0,80635.0,63120.0,25770.0,370272.0,769779.0,52261.0,1200441.0,7205.0,5696.0,6898.0,10707.0,9052.0,3915.0,12521.0,14254.0,18369.0,14434.0,4403.0,5991.0,6789.0,7514.0,6774.0,4249.0,9535.0,10996.0,10346.0,9545.0,8.0,0.0,484.0,307.0,1025.0,0.0,410.0,0.0,1145.0,1447.0,0.0,291.0,16.0,3.0,20.0,22.0,14.0,3.0,10.0,8.0,4.0,200.0,6815.0,7895.0,7362.0,7950.0,6447.0,4951.0,9666.0,9952.0,10581.0,9256.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,34,9,30,30,69,136,9,34,50,60,14453,24436,369,451,21578,37761,614333,1278895,37777,65274,29729,46413,1742,3076,350,41,9,46,33525,47350
559,5.0,9.0,8.0,4.0,2.0,9.0,0.0,2.0,5.0,2.0,0.0,1739.0,214.0,805.0,1689.0,2040.0,1155.0,755.0,336.0,418.0,328.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,5.0,7.0,2.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.17.394.4489,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,26.0,79.0,14.0,0.0,0.0,105.0,0.0,4.0,0.0,2.0,0.0,5.0,4.0,7.0,2.0,4.0,0.0,5.0,13.0,9.0,13.0,11.0,12.0,10.0,11.0,11.0,11.0,10.0,5458.0,3331.0,11504.0,1081.0,200.0,3513.0,847.0,990.0,4896.0,1121.0,177.0,13.0,149.0,14.0,160.0,30.0,141.0,26.0,105.0,149.0,3547.0,795.0,1296.0,6356.0,9655.0,2289.0,7880.0,8610.0,106.0,4121.0,0.0,523132.0,138108.0,79161.0,318177.0,72440.0,202198.0,48849.0,325286.0,39094.0,22661.0,1200362.0,9005.0,4126.0,12801.0,8057.0,9988.0,5857.0,8727.0,10561.0,5186.0,5355.0,9214.0,5049.0,9435.0,7339.0,9580.0,6290.0,6420.0,7491.0,5228.0,8103.0,1.0,0.0,0.0,0.0,619.0,132.0,54.0,0.0,959.0,182.0,112.0,22.0,30.0,10.0,12.0,8.0,34.0,11.0,2.0,7.0,7.0,100.0,11040.0,5589.0,10463.0,8063.0,9394.0,6748.0,8333.0,8335.0,7377.0,6943.0,4.0,3.0,2.0,0.0,11.0,0.0,1.0,11,21,30,30,123,109,21,11,59,52,21756,11185,530,434,23143,21512,1195108,573998,45708,33955,41858,32291,805,1253,86,57,28,18,45708,36577
560,4.0,6.0,3.0,8.0,3.0,9.0,1.0,4.0,5.0,2.0,0.0,750.0,163.0,3021.0,447.0,1252.0,1078.0,673.0,481.0,967.0,596.0,3.0,5.0,2.0,4.0,2.0,3.0,5.0,4.0,4.0,7.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,16.0,15.0,0.0,4.0,91.0,0.0,8.0,0.0,6.0,2.0,6.0,3.0,9.0,4.0,7.0,1.0,0.0,12.0,9.0,13.0,13.0,11.0,9.0,12.0,11.0,11.0,10.0,828.0,3897.0,5572.0,3006.0,140.0,3051.0,694.0,463.0,4876.0,256.0,147.0,30.0,34.0,141.0,118.0,26.0,131.0,17.0,134.0,132.0,5964.0,579.0,540.0,11339.0,10844.0,2036.0,6148.0,8279.0,1247.0,4197.0,0.0,51716.0,135435.0,380779.0,113439.0,77835.0,67950.0,29499.0,291392.0,183070.0,147789.0,1200337.0,9078.0,4785.0,6325.0,16309.0,11092.0,5414.0,6842.0,9683.0,6123.0,4453.0,10285.0,5923.0,9486.0,8922.0,9327.0,5713.0,7263.0,8321.0,6222.0,5906.0,0.0,2285.0,307.0,212.0,1963.0,108.0,326.0,0.0,941.0,0.0,0.0,9.0,21.0,5.0,6.0,6.0,18.0,5.0,3.0,5.0,4.0,100.0,9921.0,5757.0,10421.0,10432.0,8202.0,6004.0,9101.0,7993.0,8326.0,6861.0,1.0,1.0,2.0,0.0,9.0,0.0,0.0,14,25,30,30,147,103,25,14,58,53,12597,10186,466,444,30723,20450,691719,787185,48218,31886,43733,33635,4894,1248,44,38,27,18,44980,38038
561,4.0,13.0,4.0,1.0,2.0,6.0,0.0,4.0,3.0,4.0,1.0,236.0,871.0,1402.0,274.0,1124.0,403.0,937.0,832.0,853.0,999.0,2.0,3.0,3.0,8.0,5.0,4.0,3.0,1.0,1.0,4.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,4.0,0.0,16.0,116.0,4.0,4.0,0.0,0.0,0.0,6.0,3.0,3.0,2.0,7.0,9.0,4.0,12.0,10.0,12.0,11.0,11.0,9.0,13.0,12.0,14.0,10.0,4063.0,3253.0,6312.0,409.0,597.0,4176.0,0.0,650.0,13899.0,855.0,132.0,28.0,33.0,122.0,149.0,27.0,173.0,21.0,168.0,145.0,5230.0,569.0,464.0,5215.0,8596.0,688.0,11396.0,7238.0,794.0,5619.0,2.0,351625.0,100933.0,253600.0,35314.0,111743.0,155365.0,25005.0,196246.0,68039.0,1057.0,1200403.0,9294.0,4335.0,9076.0,5910.0,9193.0,5142.0,12265.0,8224.0,15387.0,6475.0,5976.0,5611.0,8192.0,6739.0,7589.0,4938.0,8602.0,9132.0,10773.0,8149.0,6.0,0.0,512.0,2299.0,285.0,0.0,278.0,869.0,336.0,694.0,0.0,7.0,21.0,5.0,6.0,8.0,28.0,8.0,6.0,7.0,3.0,200.0,9565.0,6688.0,8713.0,7359.0,7871.0,5907.0,11021.0,9305.0,12758.0,6938.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,12,30,30,111,140,12,22,55,59,15557,18657,463,535,20193,25616,907647,391280,38615,46686,33434,42267,2862,2411,54,45,17,24,39415,46710
562,3.0,6.0,9.0,4.0,5.0,8.0,0.0,2.0,4.0,3.0,0.0,702.0,255.0,229.0,1240.0,867.0,402.0,832.0,337.0,537.0,521.0,0.0,5.0,1.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,0.0,CLASSIC,CUSTOM_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,4.0,0.0,0.0,104.0,0.0,0.0,0.0,6.0,1.0,3.0,2.0,5.0,0.0,5.0,2.0,2.0,13.0,9.0,12.0,12.0,11.0,9.0,11.0,11.0,12.0,10.0,436.0,1624.0,1165.0,5714.0,2562.0,2464.0,1049.0,5347.0,5419.0,863.0,143.0,27.0,23.0,132.0,149.0,34.0,142.0,15.0,167.0,146.0,5400.0,1056.0,6731.0,605.0,9714.0,373.0,2258.0,1132.0,631.0,8188.0,0.0,95725.0,34062.0,260672.0,87190.0,0.0,68556.0,50898.0,92972.0,215372.0,15234.0,1200435.0,8304.0,3170.0,8524.0,6319.0,12276.0,2838.0,3307.0,6780.0,6051.0,9051.0,9730.0,5044.0,8694.0,6890.0,9215.0,5837.0,6107.0,7387.0,7187.0,7546.0,0.0,2467.0,490.0,627.0,0.0,0.0,0.0,0.0,301.0,0.0,0.0,6.0,33.0,5.0,8.0,9.0,23.0,6.0,44.0,10.0,9.0,100.0,10159.0,5366.0,8872.0,8592.0,7841.0,5690.0,8208.0,8162.0,9057.0,6490.0,1.0,2.0,2.0,0.0,8.0,0.0,1.0,10,18,30,30,129,104,18,10,57,53,12341,14302,481,497,22823,13265,512143,408538,38261,28359,40366,33271,3094,791,51,102,29,15,41154,37283
563,1.0,8.0,6.0,2.0,1.0,9.0,4.0,3.0,6.0,6.0,2.0,504.0,1149.0,338.0,266.0,377.0,109.0,797.0,116.0,211.0,510.0,3.0,2.0,7.0,3.0,2.0,3.0,6.0,2.0,3.0,3.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,113.0,0.0,7.0,0.0,6.0,110.0,4.0,0.0,0.0,5.0,2.0,3.0,4.0,4.0,5.0,9.0,1.0,1.0,12.0,9.0,12.0,11.0,12.0,9.0,11.0,12.0,12.0,11.0,7159.0,3408.0,478.0,8274.0,746.0,1887.0,520.0,3427.0,5518.0,93.0,147.0,30.0,24.0,122.0,179.0,33.0,97.0,16.0,129.0,153.0,4051.0,2009.0,7182.0,407.0,3122.0,1480.0,5788.0,6905.0,664.0,6484.0,1.0,419772.0,214741.0,171645.0,309482.0,84599.0,46494.0,64205.0,569429.0,117195.0,25833.0,1200339.0,11289.0,5712.0,7940.0,9090.0,3868.0,3862.0,8620.0,11326.0,6182.0,6692.0,9191.0,5448.0,7998.0,6816.0,8602.0,5049.0,7687.0,10791.0,6861.0,7085.0,4.0,78.0,294.0,280.0,409.0,0.0,494.0,2311.0,994.0,0.0,114.0,29.0,82.0,104.0,10.0,15.0,47.0,13.0,3.0,11.0,10.0,100.0,9802.0,5993.0,8666.0,8568.0,8968.0,5334.0,7404.0,8632.0,8924.0,8120.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,18,16,30,30,128,120,16,18,56,55,18544,12966,505,425,16242,21850,1031992,991403,36049,38532,37656,37872,1261,3713,205,119,19,27,41338,39073
564,1.0,3.0,5.0,7.0,0.0,2.0,3.0,4.0,3.0,5.0,1.0,583.0,727.0,510.0,329.0,881.0,490.0,2522.0,174.0,748.0,1744.0,3.0,3.0,4.0,2.0,5.0,7.0,2.0,6.0,1.0,3.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,111.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,1.0,3.0,10.0,1.0,0.0,3.0,11.0,12.0,10.0,12.0,11.0,12.0,14.0,11.0,12.0,11.0,277.0,790.0,4811.0,1563.0,1861.0,9551.0,927.0,554.0,10581.0,8137.0,144.0,105.0,5.0,27.0,135.0,124.0,23.0,90.0,155.0,88.0,7737.0,7195.0,338.0,3820.0,4937.0,2206.0,6645.0,2792.0,2167.0,948.0,0.0,99754.0,1619.0,38276.0,143914.0,0.0,101543.0,559965.0,33033.0,235167.0,153667.0,1200387.0,8015.0,8237.0,5620.0,5667.0,7139.0,12476.0,8514.0,3917.0,12749.0,9740.0,7558.0,8147.0,5510.0,7787.0,7156.0,8960.0,10462.0,6114.0,7698.0,6924.0,10.0,0.0,251.0,470.0,284.0,339.0,718.0,941.0,570.0,0.0,654.0,13.0,62.0,43.0,5.0,6.0,15.0,17.0,15.0,93.0,13.0,200.0,8428.0,9925.0,6397.0,9063.0,8126.0,9131.0,11443.0,7549.0,9545.0,8031.0,0.0,8.0,2.0,0.0,5.0,0.0,1.0,21,15,30,0,111,147,15,21,56,60,18063,20989,435,461,19038,19747,383487,983451,38917,43157,36971,39345,1811,2416,82,200,15,18,41145,46493
565,3.0,9.0,4.0,1.0,6.0,6.0,4.0,1.0,7.0,7.0,1.0,414.0,213.0,984.0,1181.0,1002.0,255.0,1458.0,556.0,443.0,572.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,124.0,4.0,0.0,0.0,0.0,108.0,0.0,4.0,0.0,4.0,1.0,2.0,6.0,4.0,3.0,7.0,2.0,2.0,11.0,9.0,10.0,12.0,11.0,9.0,12.0,11.0,12.0,11.0,1730.0,3428.0,0.0,7463.0,14414.0,3394.0,6076.0,7337.0,786.0,0.0,103.0,4.0,4.0,107.0,158.0,24.0,124.0,15.0,126.0,139.0,5730.0,489.0,3718.0,1365.0,1200.0,684.0,1883.0,1127.0,8324.0,7221.0,1.0,52233.0,139162.0,283957.0,42915.0,145985.0,29899.0,323680.0,71872.0,75492.0,47471.0,1200417.0,7460.0,3917.0,3950.0,9107.0,15821.0,4606.0,7959.0,8795.0,9958.0,8215.0,6564.0,4938.0,6799.0,7686.0,8532.0,5965.0,8108.0,8616.0,6658.0,7422.0,10.0,0.0,0.0,232.0,279.0,207.0,527.0,0.0,330.0,847.0,993.0,14.0,43.0,7.0,11.0,13.0,38.0,14.0,4.0,4.0,12.0,200.0,8550.0,5867.0,7262.0,9427.0,7888.0,5798.0,9243.0,7731.0,9778.0,7988.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,15,18,30,30,128,112,18,15,53,55,27001,17627,396,408,12697,19044,554989,657677,40944,38844,35546,35742,1245,2170,83,77,20,28,38925,40607
566,3.0,7.0,4.0,5.0,5.0,10.0,1.0,2.0,1.0,2.0,0.0,666.0,56.0,1311.0,1169.0,692.0,475.0,916.0,209.0,637.0,779.0,1.0,5.0,3.0,5.0,3.0,3.0,9.0,3.0,3.0,3.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,108.0,4.0,2.0,0.0,0.0,132.0,9.0,0.0,0.0,8.0,0.0,6.0,3.0,5.0,0.0,5.0,6.0,4.0,14.0,9.0,12.0,11.0,12.0,9.0,11.0,13.0,14.0,10.0,3599.0,2935.0,4683.0,5463.0,988.0,3665.0,148.0,263.0,1462.0,8222.0,169.0,26.0,15.0,117.0,174.0,30.0,142.0,42.0,176.0,107.0,12504.0,732.0,1125.0,1809.0,14046.0,1387.0,5263.0,7610.0,11500.0,1039.0,1.0,43164.0,28043.0,146398.0,134972.0,77256.0,94939.0,42709.0,423307.0,0.0,181366.0,1200307.0,16104.0,4476.0,6556.0,7381.0,15034.0,5263.0,7743.0,9242.0,12984.0,9716.0,9831.0,4841.0,8176.0,8019.0,9166.0,5535.0,5956.0,8848.0,10097.0,7719.0,3.0,0.0,808.0,748.0,108.0,0.0,210.0,2332.0,1369.0,20.0,454.0,9.0,24.0,45.0,4.0,10.0,31.0,8.0,10.0,7.0,8.0,100.0,12383.0,5820.0,8687.0,8309.0,8784.0,5795.0,7926.0,10061.0,11454.0,7010.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,15,23,30,30,130,141,23,15,58,57,18398,13030,505,493,30871,26144,496729,675425,50338,44161,40727,37461,1066,4983,99,57,27,13,43958,42271
567,9.0,9.0,6.0,0.0,4.0,6.0,1.0,1.0,7.0,8.0,1.0,173.0,231.0,250.0,1248.0,436.0,402.0,633.0,174.0,2275.0,326.0,2.0,4.0,6.0,4.0,5.0,5.0,7.0,1.0,0.0,4.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,0.0,1.0,0.0,16.0,147.0,0.0,4.0,0.0,2.0,2.0,4.0,4.0,4.0,4.0,7.0,4.0,5.0,13.0,8.0,11.0,11.0,11.0,9.0,12.0,12.0,13.0,11.0,4684.0,2959.0,1119.0,7500.0,0.0,2614.0,9649.0,585.0,9952.0,993.0,117.0,20.0,27.0,149.0,145.0,24.0,127.0,12.0,192.0,137.0,5052.0,1743.0,5714.0,626.0,10605.0,1315.0,2421.0,7044.0,1250.0,7533.0,1.0,226083.0,60217.0,114819.0,163485.0,50842.0,163634.0,31943.0,414730.0,36601.0,30712.0,1200381.0,10168.0,5175.0,8410.0,8824.0,10619.0,4272.0,12448.0,8186.0,11202.0,9317.0,6668.0,5241.0,7225.0,7663.0,8236.0,5102.0,8957.0,9414.0,10265.0,9511.0,7.0,430.0,472.0,1577.0,698.0,14.0,342.0,376.0,557.0,0.0,790.0,111.0,19.0,4.0,6.0,10.0,15.0,6.0,3.0,8.0,7.0,200.0,10023.0,4640.0,8128.0,8426.0,7738.0,5058.0,9681.0,9562.0,11205.0,7954.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,22,16,0,30,80,167,16,22,55,56,15917,24138,462,488,23312,19991,718863,574203,42293,46328,34894,43388,3061,2195,146,43,25,26,39373,43042
568,1.0,6.0,6.0,1.0,4.0,8.0,2.0,4.0,4.0,3.0,2.0,3381.0,386.0,341.0,396.0,1633.0,1384.0,1595.0,1824.0,903.0,576.0,3.0,6.0,5.0,9.0,3.0,1.0,2.0,3.0,3.0,7.0,2.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,105.0,0.0,0.0,0.0,0.0,144.0,4.0,0.0,0.0,5.0,4.0,6.0,1.0,7.0,2.0,8.0,7.0,0.0,13.0,8.0,12.0,10.0,11.0,10.0,12.0,13.0,12.0,10.0,6272.0,7155.0,1116.0,3592.0,353.0,0.0,1342.0,776.0,11241.0,400.0,154.0,10.0,22.0,57.0,154.0,31.0,135.0,20.0,138.0,119.0,2443.0,1071.0,10275.0,590.0,10810.0,5649.0,4210.0,8232.0,1937.0,3593.0,1.0,19983.0,13014.0,224980.0,10315.0,58329.0,63102.0,164536.0,225465.0,95433.0,17310.0,1200402.0,8716.0,8606.0,11987.0,4628.0,11602.0,6431.0,6091.0,9971.0,15668.0,4183.0,8281.0,6036.0,9281.0,4316.0,9183.0,6434.0,7995.0,10021.0,7923.0,6376.0,8.0,0.0,380.0,596.0,446.0,438.0,782.0,538.0,963.0,2489.0,190.0,10.0,21.0,108.0,10.0,9.0,31.0,5.0,7.0,83.0,13.0,200.0,10975.0,4496.0,9474.0,6257.0,8277.0,6764.0,9218.0,10770.0,9958.0,7242.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,21,21,30,30,109,148,21,21,56,55,11333,20914,418,422,29767,19043,376709,515758,43364,44519,37495,38351,2262,4560,168,129,20,19,41747,41684
