,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_4,baron_team100,killsplayer_6,riftherald_team200,dragon_team200,killsplayer_0,baron_team200,inhibs_lost_team100,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
752,3.0,4.0,6.0,9.0,11.0,1.0,1.0,4.0,4.0,880.0,778.0,730.0,905.0,1292.0,577.0,416.0,964.0,694.0,908.0,0.0,6.0,0.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133.0,0.0,8.0,0.0,0.0,129.0,4.0,0.0,5.0,0.0,4.0,2.0,6.0,1.0,5.0,3.0,1.0,12.0,8.0,12.0,12.0,12.0,9.0,11.0,12.0,11.0,11.0,8331.0,1977.0,462.0,7399.0,1325.0,4565.0,662.0,581.0,6950.0,393.0,124.0,24.0,20.0,141.0,141.0,17.0,113.0,12.0,136.0,180.0,2729.0,568.0,5004.0,1615.0,7727.0,844.0,5944.0,5232.0,1962.0,8543.0,2.0,0.0,687921.0,52414.0,507589.0,152228.0,18396.0,182039.0,110749.0,219974.0,81912.0,121787.0,1200405.0,11060.0,2839.0,6145.0,9014.0,9869.0,5410.0,8343.0,6027.0,10062.0,8936.0,7720.0,4203.0,9240.0,7970.0,8207.0,5487.0,5641.0,8289.0,6944.0,7683.0,1.0,7.0,0.0,293.0,678.0,0.0,816.0,0.0,1736.0,213.0,1149.0,0.0,6.0,22.0,8.0,13.0,7.0,26.0,8.0,8.0,19.0,6.0,100.0,8761.0,4744.0,8994.0,9632.0,8792.0,5707.0,7641.0,9375.0,8520.0,8298.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10,18,30,30,141,133,18,10,57,53,22082,10563,443,465,17919,22249,1548173,586836,41498,36207,38624,32760,1494,3391,60,63,34,14,41886,38578
753,3.0,4.0,8.0,4.0,11.0,2.0,3.0,3.0,4.0,19.0,88.0,582.0,585.0,1245.0,938.0,830.0,203.0,2198.0,120.0,4.0,5.0,2.0,3.0,1.0,3.0,4.0,4.0,5.0,5.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,92.0,12.0,14.0,0.0,0.0,120.0,8.0,0.0,2.0,1.0,5.0,5.0,7.0,4.0,4.0,5.0,2.0,13.0,9.0,11.0,13.0,12.0,9.0,13.0,12.0,13.0,10.0,1151.0,2862.0,304.0,9317.0,0.0,3486.0,6339.0,890.0,12442.0,380.0,164.0,29.0,20.0,159.0,169.0,8.0,162.0,18.0,150.0,137.0,8615.0,1180.0,7275.0,687.0,10202.0,2017.0,1409.0,5303.0,1013.0,4905.0,2.0,0.0,106556.0,72633.0,243301.0,70132.0,21632.0,55985.0,229336.0,137974.0,560228.0,71746.0,1200428.0,9876.0,4459.0,8097.0,10045.0,10760.0,5791.0,9008.0,7030.0,14092.0,5285.0,9004.0,4583.0,8457.0,8785.0,10795.0,6888.0,6595.0,8128.0,8888.0,6770.0,2.0,10.0,110.0,416.0,517.0,40.0,558.0,287.0,1259.0,837.0,636.0,0.0,11.0,28.0,6.0,9.0,8.0,43.0,62.0,0.0,15.0,44.0,100.0,10014.0,5630.0,8511.0,10818.0,9311.0,6096.0,10206.0,8778.0,10036.0,7235.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,23,30,30,134,128,23,13,58,57,14258,22913,520,496,28796,13810,497606,1071917,44569,39874,43929,34964,1512,3148,77,149,29,16,44750,41885
754,7.0,4.0,7.0,6.0,12.0,1.0,3.0,0.0,1.0,455.0,204.0,1105.0,278.0,313.0,200.0,1303.0,798.0,650.0,824.0,2.0,3.0,2.0,3.0,1.0,0.0,7.0,3.0,4.0,6.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,141.0,0.0,8.0,0.0,16.0,120.0,8.0,0.0,7.0,0.0,8.0,2.0,4.0,2.0,0.0,4.0,1.0,13.0,9.0,14.0,11.0,12.0,10.0,12.0,11.0,12.0,10.0,3377.0,4180.0,0.0,6176.0,357.0,4008.0,1998.0,0.0,6711.0,1335.0,130.0,15.0,27.0,133.0,156.0,32.0,140.0,23.0,146.0,145.0,9289.0,1057.0,10183.0,787.0,9991.0,762.0,5955.0,5430.0,859.0,5585.0,2.0,0.0,65333.0,36632.0,210833.0,239819.0,49090.0,55736.0,77811.0,147128.0,516242.0,0.0,1200345.0,12756.0,5502.0,11523.0,7406.0,10909.0,5347.0,8110.0,5706.0,9533.0,6921.0,10440.0,4514.0,10495.0,7078.0,9363.0,5700.0,8303.0,6473.0,7265.0,6424.0,0.0,9.0,90.0,264.0,1340.0,442.0,560.0,576.0,156.0,276.0,1962.0,0.0,7.0,13.0,5.0,4.0,6.0,36.0,4.0,7.0,9.0,9.0,100.0,10484.0,5979.0,11879.0,8417.0,9179.0,6851.0,9698.0,8441.0,9241.0,6806.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,8,23,30,30,158,144,23,8,60,54,13918,14224,478,469,31012,18886,620811,777813,47941,35772,43076,32979,3008,2658,58,42,40,9,46810,40165
755,1.0,3.0,3.0,0.0,6.0,4.0,3.0,2.0,0.0,253.0,153.0,2691.0,742.0,383.0,53.0,375.0,252.0,156.0,1494.0,5.0,1.0,0.0,5.0,1.0,0.0,8.0,4.0,3.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,140.0,8.0,8.0,0.0,0.0,111.0,0.0,0.0,9.0,1.0,2.0,5.0,1.0,1.0,3.0,4.0,1.0,13.0,9.0,12.0,12.0,11.0,9.0,11.0,12.0,13.0,11.0,16325.0,2044.0,137.0,224.0,92.0,1125.0,314.0,56.0,4602.0,172.0,126.0,16.0,32.0,156.0,169.0,24.0,107.0,31.0,145.0,141.0,1122.0,434.0,3137.0,8828.0,5843.0,461.0,4858.0,6119.0,1428.0,1581.0,1.0,0.0,97037.0,113087.0,453992.0,69188.0,53198.0,33758.0,138110.0,234845.0,153644.0,7707.0,1200345.0,17837.0,2707.0,3593.0,9576.0,5935.0,1766.0,6172.0,6753.0,6430.0,2025.0,9053.0,4578.0,8606.0,8612.0,9133.0,5298.0,6665.0,7517.0,7931.0,6294.0,2.0,10.0,390.0,228.0,319.0,524.0,0.0,180.0,1000.0,577.0,400.0,272.0,5.0,15.0,7.0,2.0,7.0,24.0,6.0,9.0,5.0,7.0,100.0,11053.0,6116.0,9884.0,9747.0,7820.0,6026.0,8042.0,9583.0,10297.0,7910.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,11,18,30,30,157,111,18,11,57,56,17903,7188,507,440,19391,14420,707173,647393,38707,24087,40702,32985,1413,2477,45,42,15,12,44530,41948
756,5.0,6.0,3.0,0.0,6.0,2.0,11.0,6.0,4.0,280.0,1192.0,351.0,965.0,477.0,243.0,309.0,309.0,1071.0,424.0,7.0,2.0,2.0,2.0,7.0,3.0,1.0,5.0,2.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,126.0,5.0,0.0,0.0,0.0,0.0,5.0,136.0,1.0,4.0,5.0,2.0,2.0,1.0,0.0,13.0,4.0,10.0,11.0,12.0,12.0,9.0,9.0,12.0,8.0,14.0,12.0,0.0,537.0,634.0,7289.0,286.0,4503.0,5409.0,4924.0,20339.0,0.0,85.0,136.0,29.0,157.0,134.0,10.0,140.0,11.0,171.0,12.0,3911.0,6359.0,8325.0,555.0,6548.0,1619.0,910.0,1425.0,2590.0,6322.0,1.0,0.0,32863.0,85846.0,388731.0,691043.0,72036.0,49922.0,322934.0,131888.0,185412.0,176577.0,1200360.0,3911.0,6979.0,9810.0,8113.0,6835.0,6123.0,6320.0,6350.0,23245.0,6486.0,5575.0,7617.0,8076.0,7760.0,6667.0,5068.0,5834.0,5133.0,12751.0,8289.0,10.0,1.0,0.0,82.0,850.0,268.0,0.0,0.0,0.0,0.0,316.0,164.0,9.0,49.0,2.0,12.0,8.0,28.0,10.0,25.0,9.0,8.0,200.0,6609.0,8031.0,9179.0,9251.0,6097.0,5854.0,8803.0,4938.0,11702.0,8908.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,21,11,30,30,131,141,11,21,52,57,12712,31209,415,470,20958,17606,1234595,902657,34792,49380,33146,39624,1118,562,59,101,19,29,36990,42382
757,2.0,2.0,3.0,3.0,9.0,1.0,3.0,3.0,4.0,-33.0,198.0,1387.0,613.0,1286.0,770.0,1541.0,911.0,1946.0,1380.0,4.0,5.0,1.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101.0,0.0,8.0,0.0,28.0,104.0,4.0,4.0,0.0,2.0,4.0,1.0,5.0,2.0,6.0,2.0,0.0,11.0,8.0,12.0,11.0,12.0,10.0,14.0,12.0,12.0,11.0,6147.0,0.0,469.0,1628.0,12377.0,1594.0,0.0,4702.0,9739.0,820.0,100.0,23.0,35.0,107.0,177.0,38.0,168.0,35.0,162.0,158.0,3243.0,3802.0,4945.0,6240.0,1466.0,1192.0,6938.0,403.0,1566.0,4594.0,0.0,0.0,198511.0,61102.0,131848.0,71798.0,176940.0,84556.0,41624.0,228545.0,133826.0,792.0,1200347.0,9391.0,4855.0,5881.0,8602.0,13844.0,2890.0,7599.0,7446.0,11306.0,5415.0,4917.0,6158.0,7652.0,5568.0,10361.0,6080.0,10255.0,9076.0,8926.0,6830.0,6.0,6.0,0.0,1053.0,466.0,733.0,0.0,104.0,661.0,2339.0,0.0,0.0,10.0,44.0,2.0,12.0,11.0,35.0,8.0,3.0,8.0,6.0,100.0,7562.0,4593.0,9115.0,7796.0,8661.0,6413.0,11723.0,9466.0,9642.0,7711.0,5.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,14,12,30,30,109,140,12,14,56,57,22215,15261,457,546,17086,17303,663653,465889,40608,36621,34578,41245,1303,4053,70,69,22,13,39547,43135
758,2.0,14.0,5.0,3.0,3.0,4.0,6.0,7.0,9.0,419.0,1225.0,1181.0,456.0,336.0,338.0,2495.0,326.0,169.0,1093.0,5.0,3.0,6.0,5.0,7.0,6.0,3.0,2.0,4.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,105.0,0.0,0.0,4.0,12.0,131.0,4.0,8.0,2.0,2.0,5.0,5.0,1.0,1.0,2.0,6.0,7.0,11.0,10.0,11.0,11.0,9.0,10.0,14.0,12.0,12.0,12.0,411.0,3088.0,646.0,6371.0,5150.0,954.0,1986.0,4066.0,6199.0,238.0,118.0,25.0,17.0,120.0,26.0,101.0,179.0,10.0,107.0,145.0,3971.0,504.0,8807.0,1166.0,572.0,4005.0,15417.0,1159.0,1988.0,13920.0,0.0,1.0,81514.0,75566.0,206711.0,28724.0,151306.0,66759.0,127141.0,99595.0,163259.0,26221.0,1200313.0,6660.0,4122.0,10019.0,9092.0,6136.0,4960.0,17500.0,5439.0,8991.0,14469.0,6169.0,6670.0,7731.0,7926.0,5196.0,6363.0,12860.0,7977.0,8599.0,9657.0,8.0,0.0,2277.0,530.0,565.0,1554.0,413.0,0.0,96.0,214.0,804.0,311.0,5.0,30.0,3.0,23.0,16.0,35.0,14.0,2.0,9.0,13.0,200.0,7883.0,6654.0,7971.0,8302.0,6097.0,6540.0,11486.0,9123.0,8940.0,9711.0,5.0,0.0,12.0,1.0,1.0,0.0,0.0,2.0,0.0,29,14,30,30,109,156,14,29,52,60,13532,15577,382,466,18521,32988,535014,491782,36867,50521,33385,45763,4809,1955,82,68,18,40,36793,45914
759,3.0,5.0,1.0,2.0,8.0,3.0,1.0,4.0,1.0,317.0,542.0,547.0,383.0,71.0,136.0,677.0,332.0,135.0,586.0,4.0,3.0,1.0,5.0,3.0,0.0,6.0,1.0,3.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,153.0,8.0,8.0,0.0,4.0,117.0,0.0,12.0,4.0,1.0,6.0,4.0,0.0,1.0,4.0,3.0,3.0,12.0,9.0,13.0,13.0,10.0,9.0,12.0,12.0,13.0,12.0,4074.0,1805.0,8432.0,2098.0,1979.0,2065.0,814.0,149.0,5923.0,0.0,140.0,2.0,34.0,164.0,140.0,3.0,126.0,23.0,152.0,179.0,9057.0,406.0,114.0,3646.0,6114.0,937.0,7806.0,4542.0,451.0,3463.0,2.0,0.0,156024.0,75336.0,174068.0,26224.0,5747.0,84126.0,39729.0,155366.0,77182.0,2674.0,1200286.0,13547.0,2211.0,8728.0,5744.0,8093.0,3785.0,8909.0,5065.0,6374.0,4504.0,9157.0,5292.0,9816.0,8863.0,6521.0,5241.0,7312.0,7632.0,7455.0,8351.0,8.0,8.0,415.0,0.0,181.0,0.0,0.0,782.0,288.0,373.0,0.0,1041.0,9.0,26.0,3.0,7.0,6.0,41.0,10.0,5.0,7.0,7.0,200.0,9712.0,5293.0,11084.0,10149.0,7152.0,5157.0,8625.0,9219.0,10247.0,8977.0,3.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,13,15,30,30,173,133,15,13,57,58,18648,8691,481,482,19868,16668,446189,350287,39897,27063,39598,36042,1378,1702,66,55,17,14,43254,42361
760,4.0,5.0,3.0,2.0,4.0,5.0,5.0,4.0,6.0,334.0,416.0,517.0,930.0,131.0,352.0,913.0,26.0,108.0,1703.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,89.0,8.0,4.0,0.0,6.0,111.0,0.0,0.0,1.0,4.0,6.0,6.0,0.0,2.0,4.0,6.0,2.0,12.0,10.0,11.0,12.0,10.0,9.0,12.0,12.0,12.0,11.0,1869.0,0.0,618.0,11938.0,578.0,5142.0,3657.0,748.0,7469.0,0.0,131.0,35.0,20.0,114.0,123.0,13.0,108.0,14.0,113.0,154.0,8098.0,3841.0,5704.0,230.0,5146.0,888.0,9633.0,10110.0,1641.0,6371.0,1.0,1.0,67596.0,49821.0,131591.0,252598.0,10173.0,101966.0,539172.0,190888.0,123522.0,16291.0,1200354.0,12539.0,4822.0,6438.0,12468.0,5725.0,6473.0,13435.0,11423.0,9111.0,7776.0,7149.0,7266.0,8617.0,7870.0,6726.0,5677.0,7088.0,7651.0,7973.0,7618.0,7.0,3.0,2571.0,980.0,116.0,300.0,0.0,442.0,144.0,565.0,0.0,1405.0,6.0,30.0,7.0,11.0,7.0,32.0,10.0,3.0,9.0,15.0,200.0,9202.0,6524.0,8455.0,9267.0,6630.0,5474.0,9576.0,8702.0,8671.0,7637.0,4.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,19,15,30,30,102,121,15,19,54,57,20145,11874,401,424,20066,31596,563924,919694,43643,46567,36039,37596,3429,3094,63,67,17,25,39028,41110
761,0.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,1091.0,285.0,548.0,168.0,1650.0,271.0,386.0,221.0,732.0,1264.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,4.0,4.0,0.0,0.0,98.0,11.0,4.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,1.0,12.0,8.0,12.0,12.0,11.0,9.0,13.0,11.0,14.0,11.0,7905.0,2034.0,328.0,5209.0,104.0,1239.0,465.0,1274.0,12356.0,218.0,125.0,8.0,13.0,174.0,190.0,38.0,183.0,4.0,199.0,157.0,2210.0,510.0,4777.0,1004.0,4545.0,435.0,2843.0,1594.0,651.0,3188.0,1.0,1.0,420611.0,76446.0,179228.0,33530.0,29630.0,25997.0,134239.0,85251.0,383483.0,198.0,1200429.0,10247.0,2545.0,5719.0,6214.0,4649.0,1939.0,6381.0,3104.0,13032.0,4647.0,6176.0,4035.0,7538.0,6923.0,7380.0,4521.0,8051.0,5711.0,10111.0,6639.0,8.0,1.0,132.0,0.0,614.0,0.0,0.0,264.0,3072.0,236.0,24.0,1241.0,11.0,26.0,99.0,9.0,9.0,39.0,10.0,32.0,16.0,10.0,200.0,8952.0,4140.0,8994.0,9693.0,7335.0,5445.0,11044.0,7856.0,11869.0,7800.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,9,6,30,30,142,113,6,9,56,57,14785,16347,540,551,12971,8786,688996,679617,28768,29709,32538,34547,1010,4573,167,94,10,6,40419,42709
762,8.0,2.0,6.0,8.0,13.0,3.0,4.0,4.0,5.0,835.0,593.0,357.0,985.0,449.0,404.0,271.0,257.0,102.0,342.0,5.0,5.0,2.0,1.0,5.0,2.0,3.0,10.0,6.0,4.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,120.0,20.0,0.0,0.0,0.0,53.0,0.0,32.0,2.0,3.0,10.0,8.0,3.0,5.0,1.0,4.0,4.0,12.0,9.0,13.0,13.0,11.0,10.0,12.0,9.0,12.0,12.0,7018.0,5990.0,686.0,9656.0,12099.0,5175.0,6492.0,3664.0,1528.0,1844.0,156.0,7.0,9.0,147.0,138.0,30.0,128.0,3.0,141.0,148.0,302.0,1845.0,14334.0,1771.0,397.0,1632.0,1954.0,1800.0,10620.0,7428.0,1.0,0.0,265446.0,124598.0,175262.0,236520.0,71481.0,34560.0,516333.0,178143.0,792.0,40745.0,1200277.0,7332.0,8579.0,15628.0,11467.0,12497.0,7573.0,8446.0,6011.0,12612.0,9923.0,8450.0,5158.0,9567.0,10385.0,7299.0,6429.0,6281.0,4902.0,8132.0,9107.0,0.0,10.0,11.0,742.0,607.0,40.0,0.0,765.0,0.0,546.0,464.0,650.0,11.0,113.0,5.0,10.0,5.0,43.0,12.0,535.0,41.0,9.0,100.0,8926.0,5500.0,10612.0,10478.0,7917.0,6699.0,8989.0,6010.0,8944.0,9677.0,6.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,70.0,15,28,30,30,140,85,28,14,59,54,34634,19518,480,427,18436,23647,783269,860611,54497,45571,42130,33580,1423,2402,74,710,41,18,44632,39120
763,4.0,5.0,5.0,5.0,9.0,1.0,0.0,1.0,1.0,1264.0,375.0,889.0,481.0,1188.0,937.0,694.0,153.0,925.0,394.0,1.0,5.0,2.0,1.0,3.0,1.0,4.0,5.0,7.0,6.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,3.0,116.0,0.0,4.0,2.0,1.0,5.0,6.0,6.0,8.0,1.0,0.0,5.0,12.0,9.0,11.0,13.0,12.0,11.0,12.0,11.0,12.0,11.0,6409.0,2867.0,3856.0,10486.0,94.0,4809.0,4458.0,6022.0,560.0,1639.0,130.0,36.0,8.0,172.0,194.0,38.0,148.0,12.0,141.0,149.0,2123.0,2556.0,2261.0,1981.0,13081.0,2650.0,2073.0,384.0,7686.0,6028.0,1.0,0.0,517178.0,65259.0,129363.0,41654.0,14839.0,59511.0,210323.0,319071.0,97475.0,37254.0,1200309.0,8532.0,5862.0,6577.0,12948.0,13236.0,8012.0,6847.0,8881.0,8247.0,8166.0,7459.0,5000.0,7754.0,9531.0,9938.0,7872.0,7084.0,6253.0,5940.0,9084.0,1.0,5.0,0.0,438.0,460.0,480.0,60.0,552.0,316.0,2474.0,0.0,498.0,3.0,10.0,18.0,3.0,4.0,30.0,31.0,2.0,9.0,5.0,100.0,9299.0,5614.0,8258.0,11400.0,9249.0,7431.0,8625.0,7368.0,8864.0,7674.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,27,30,30,112,123,27,8,59,55,25654,15546,542,486,22096,18727,762545,729382,49305,38003,42554,33361,1552,3726,58,57,28,8,45637,38145
764,1.0,8.0,3.0,4.0,11.0,1.0,3.0,2.0,4.0,622.0,208.0,409.0,203.0,880.0,329.0,616.0,1098.0,559.0,317.0,3.0,5.0,1.0,2.0,5.0,3.0,0.0,4.0,3.0,1.0,4.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,4.0,0.0,0.0,0.0,0.0,0.0,149.0,4.0,1.0,0.0,2.0,7.0,0.0,7.0,0.0,3.0,12.0,9.0,11.0,12.0,11.0,9.0,12.0,11.0,12.0,13.0,68.0,5756.0,161.0,8215.0,843.0,2106.0,2292.0,239.0,4271.0,506.0,148.0,9.0,13.0,168.0,153.0,24.0,109.0,151.0,174.0,16.0,7934.0,1217.0,3187.0,1784.0,9942.0,796.0,2582.0,12758.0,1784.0,6904.0,2.0,0.0,139981.0,56815.0,230714.0,40786.0,75911.0,33756.0,134049.0,24008.0,133933.0,247762.0,1200367.0,10003.0,7454.0,3390.0,10000.0,10785.0,3605.0,5323.0,12997.0,6055.0,7964.0,8192.0,5543.0,6159.0,7393.0,9555.0,4939.0,6786.0,8798.0,6889.0,7832.0,8.0,3.0,2000.0,480.0,42.0,0.0,0.0,702.0,448.0,0.0,0.0,553.0,13.0,40.0,7.0,6.0,53.0,49.0,134.0,8.0,11.0,88.0,200.0,8835.0,5431.0,7631.0,9787.0,7544.0,5043.0,9043.0,8014.0,9472.0,10185.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,14,13,30,30,110,149,13,14,55,57,11393,13064,506,459,23643,25245,521148,596567,37783,39793,36238,35848,2744,1481,128,281,21,18,38840,42145
